longitude,latitude,point_id,distance_to_building_m,distance_to_park_m,distance_to_library_m,distance_to_parking_m,distance_to_footway_m,distance_to_grass_m,distance_to_fitness_centre_m,distance_to_wood_m,distance_to_wetland_m
-84.3888499,33.77122848,809,186.7643644,515.2431587,648.2200178,199.8239785,169.2017234,267.5978582,216.8120262,1169.215446,1361.8251
-84.38777105,33.77120563,810,286.1215874,614.899542,738.4907027,298.5641731,269.0929428,361.6117197,304.7164035,1224.704835,1427.023589
-84.3882968,33.77166755,811,235.2539244,563.1398126,673.070935,260.1887627,226.4809897,300.9993473,286.5847185,1154.985982,1356.399736
-84.38937566,33.77169039,812,135.3868554,463.1420024,581.24449,165.6367118,126.4830116,203.5833612,215.1422065,1100.500018,1291.507462
-84.38883623,33.77167897,813,185.3024684,513.1408008,626.8451326,212.2895576,176.4820007,252.0384812,248.411926,1126.975613,1323.406923
-84.38828312,33.77211804,814,233.6849412,565.6539733,656.3307949,251.9134728,227.1983648,285.840511,319.1110013,1114.451386,1319.719109
-84.38882255,33.77212946,815,183.6870642,515.8986823,608.8353218,202.0620246,177.2298299,239.045467,285.3235273,1085.39546,1285.785428
-84.39045451,33.77171322,816,36.26006505,363.1453982,492.6112369,78.56160842,26.48503344,110.8682229,174.4750332,1049.215063,1231.325629
-84.38991509,33.77170181,817,85.56983389,413.1434948,536.4284611,121.6724468,76.48402251,156.1056498,189.3775412,1074.578324,1260.784345
-84.38990142,33.7721523,818,83.69891965,416.5639401,515.2680105,102.7929464,77.29276021,145.8895342,235.7220468,1031.822438,1221.235213
-84.39098028,33.77217513,819,0,317.6469456,424.6431399,17.42750343,12.02102896,46.14470805,222.4652102,981.3084288,1161.716962
-84.39044085,33.77216371,820,33.71469065,367.0320819,469.4799884,54.17613732,27.32422534,95.95074328,223.9253613,1005.935035,1190.798508
-84.39042718,33.77261421,821,38.26985386,377.5586286,450.7295067,51.9896788,28.77537152,82.18078467,273.5755795,963.1448586,1151.016667
-84.39096662,33.77262562,822,2.433715723,329.7537732,403.8160782,8.696608189,21.21507309,43.38335855,272.4491788,937.5602798,1120.903656
-84.39150605,33.77263703,823,5.433273379,282.7093629,357.7397963,38.46431251,0.293927573,0,275.0900928,913.8272357,1092.234639
-84.38988775,33.77260279,824,88.01421662,425.8679198,498.2436667,101.6377017,78.76581613,127.7330959,283.3123958,989.0679467,1182.477791
-84.39095295,33.77307611,825,0.003309738,348.6768129,388.346564,58.6166603,4.704046332,20.68552372,322.4331474,894.4672788,1080.862289
-84.38613909,33.77162184,826,416.4314765,763.1371548,862.1966924,454.7744968,411.2946425,475.5528167,462.4068172,1280.494814,1497.824317
-84.38666483,33.77208376,827,354.2812233,715.1246876,800.6491753,401.6894394,349.7915223,406.1077731,439.4300614,1209.858527,1427.200619
-84.38720426,33.77209519,828,333.6826039,665.2746438,752.2961111,351.7429029,327.1354345,381.0018199,397.0849569,1176.791854,1390.49892
-84.3861254,33.77207233,829,369.4915679,764.9943045,849.1930082,450.4977204,364.0586234,435.5280243,483.2402041,1244.056367,1464.689717
-84.38773001,33.77255711,830,287.4842485,621.7840087,691.8131281,301.3957618,278.7275946,314.5400271,389.8142856,1106.313587,1319.814823
-84.38719058,33.77254568,831,295.9986413,671.1395687,740.7395409,350.2394525,292.4806579,337.1892128,427.0567799,1139.23147,1356.585983
-84.38665114,33.77253425,832,305.9804394,720.5839907,789.8004373,380.0439375,301.2133918,365.3186305,466.6902711,1173.357119,1394.180723
-84.38611171,33.77252282,833,323.470034,770.1001589,838.9403487,413.7621475,317.6697649,397.7673169,508.1556111,1208.588233,1432.534205
-84.38771633,33.7730076,834,243.7971229,632.0231977,682.4792703,281.3412028,241.0577209,269.2017963,426.2114587,1068.615472,1285.981901
-84.38663746,33.77298475,835,258.3270667,729.4376304,781.3478337,343.0514728,253.189466,327.0961331,497.4945622,1137.882332,1362.196084
-84.38936198,33.77214088,836,133.6907751,466.1957564,561.7746754,152.3079965,127.2612951,193.8573518,256.879737,1057.905817,1252.928492
-84.38774369,33.77210662,837,283.6835666,615.4489293,704.1731147,301.8140715,277.1668997,333.5668751,356.7269923,1144.954357,1354.648621
-84.38826944,33.77256853,838,237.8912864,572.5402924,643.0518961,251.4201852,228.73715,273.8648044,355.7145785,1074.714458,1283.938008
-84.38934831,33.77259138,839,137.9435498,474.5276096,546.2018076,151.5173855,128.7562607,175.720819,301.1448647,1015.95964,1215.182327
-84.38880888,33.77257996,840,187.9104668,523.4399864,594.496491,201.4567294,178.7467054,224.5882202,325.7461365,1044.55377,1249.032605
-84.38933464,33.77304187,841,139.5881734,487.8672167,534.866379,162.2276552,129.7374451,170.6804447,346.9715547,974.7734426,1178.349001
-84.38825576,33.77301903,842,239.1584768,583.6440314,633.1782632,258.0162854,229.7181344,250.416594,395.2643313,1035.866999,1249.133736
-84.3887952,33.77303045,843,189.3167124,535.5626838,583.9961228,209.6308847,179.7277898,220.6787516,368.5262212,1004.540617,1213.227402
-84.38824209,33.77346952,844,193.4381092,598.7305941,626.4674635,213.6306877,182.168226,203.0828625,436.9610073,998.0128822,1215.390214
-84.38878152,33.77348094,845,189.3674931,551.9649963,576.7133096,197.1607223,175.1092692,191.0013415,412.9317207,965.4590231,1178.456198
-84.39041351,33.7730647,846,40.18326003,394.1934639,436.9241548,77.86668535,29.75675575,70.6838307,323.3336171,920.3889724,1112.060092
-84.38987408,33.77305329,847,90.15371418,440.6829405,485.7904695,117.0064801,79.74710042,120.6821377,331.6126413,946.7125629,1144.592508
-84.3898604,33.77350378,848,89.43581808,460.477386,477.3591505,148.4951527,80.80070591,121.0935976,380.3524341,905.137531,1107.668854
-84.39093929,33.77352661,849,4.567417886,373.3811575,378.345445,108.6027415,19.1747778,21.09698365,372.417116,851.7113927,1041.682087
-84.39039985,33.7735152,850,39.59955317,416.2048245,427.7949476,120.0979378,30.81296406,71.09529063,373.1563455,877.6989019,1074.018589
-84.38932096,33.77349236,851,139.389406,505.8185347,527.0056926,186.2205845,130.7884478,171.0919046,393.8150455,934.447718,1142.516805
-84.39038618,33.77396569,852,45.17994787,442.7916269,423.7396455,104.5464022,37.54311458,85.69021479,423.0209078,835.6821381,1036.99287
-84.39092562,33.7739771,853,4.247810428,402.8044907,373.7539909,75.52517267,11.15354181,52.26123913,422.4010846,808.9555065,1003.463926
-84.38984673,33.77395427,854,95.07101116,484.6415087,473.7283278,140.8232854,84.09679521,130.2090193,429.3821193,864.4554491,1071.806219
-84.39091195,33.7744276,855,0,435.9924617,374.9973649,34.4871586,20.23544537,100.0588976,472.3850532,766.4563404,966.3219615
-84.38717689,33.77299617,856,246.4224823,680.6366795,731.8751231,309.7072694,242.7351098,295.3485123,460.5198405,1102.659338,1323.693246
-84.38609802,33.77297331,857,278.8219988,778.3907911,830.8836733,380.0658276,272.5609617,351.5556995,536.584714,1174.178347,1401.425178
-84.38662377,33.77343524,858,211.7586304,741.5640401,775.9195881,309.7341305,206.1075058,287.0020154,531.2267591,1103.533178,1331.321318
-84.38608433,33.77342381,859,236.327212,789.76591,825.7811142,350.2869565,229.4882919,306.3062057,568.0001633,1140.922462,1371.430776
-84.38716321,33.77344667,860,197.0606098,693.6167951,726.0771073,272.3407999,193.1210289,256.4467239,496.7691151,1067.177065,1291.898638
-84.38661008,33.77388573,861,167.1842148,756.805916,773.691138,281.400338,160.7970841,240.0046638,567.3648737,1070.418026,1301.620027
-84.38714952,33.77389716,862,148.1274048,709.8888838,723.6951953,239.6256036,143.7745809,222.0340079,535.2388102,1032.896975,1261.285207
-84.38607064,33.7738743,863,197.3813448,804.0946223,823.6875734,325.5024892,189.8427623,262.7842717,601.9345611,1108.924405,1342.588192
-84.38659639,33.77433622,864,126.7257109,774.97946,774.3696226,259.6864818,119.2941765,194.5104635,605.4782656,1038.65491,1273.159603
-84.38713584,33.77434765,865,100.252542,729.2326078,724.4102093,213.7085598,95.11323986,177.1467911,575.4838088,999.9427159,1231.911935
-84.38770265,33.77345809,866,193.7984352,645.9808754,676.257883,239.5908826,191.0603736,225.8401772,465.1421694,1031.963323,1253.230917
-84.38768896,33.77390859,867,143.7997474,663.4223845,673.6998547,201.6301307,141.0630262,185.843924,506.0220035,996.4725656,1221.648891
-84.38930729,33.77394285,868,141.1925567,527.9113174,523.7191709,141.1925567,133.1600706,139.2563982,441.3516968,895.0987717,1107.78289
-84.38822841,33.77392001,869,143.439392,617.5081321,623.7052612,169.9676126,134.8122749,157.4065676,480.2457206,961.2694661,1182.79823
-84.38876785,33.77393143,870,143.2931929,572.2790631,573.71161,148.7389291,125.1093245,141.4768212,458.4906064,927.426762,1144.813213
-84.38767528,33.77435908,871,93.80105966,684.0813031,674.4568113,170.0165528,91.06567891,151.8951697,548.4152608,962.2717119,1191.328794
-84.38929362,33.77439335,872,91.19528695,553.6500049,524.6498899,91.19528695,87.84662176,89.27334221,489.3795567,856.8611816,1074.253794
-84.38821473,33.7743705,873,93.44067465,639.6516725,624.5108719,130.9194712,90.35173701,115.3733331,524.7256258,925.76901,1151.455572
-84.38875417,33.77438193,874,93.37880456,596.105104,574.5743364,101.8537561,75.1094533,92.46550396,504.890747,890.5782797,1112.400815
-84.38874049,33.77483242,875,43.66077354,623.0403389,579.3555362,60.20885513,25.11009525,45.65137344,551.9200093,855.0666323,1081.32967
-84.38983306,33.77440477,876,90.82806773,512.5576659,474.7413463,90.82806773,86.7995201,87.83578099,478.6126143,824.7984584,1037.114677
-84.39037251,33.77441618,877,44.14030115,473.183256,424.8543101,71.61177119,66.30324994,97.18359042,472.9140711,794.5904035,1001.095647
-84.39089829,33.77487809,878,33.20831697,472.1518777,382.2828703,13.04248246,48.65554882,96.24943368,522.3690218,724.8893675,930.3850895
-84.38981939,33.77485526,879,40.83285004,543.6481673,480.5169249,40.83285004,36.81048552,37.85576852,527.9877507,786.321671,1003.715665
-84.39143774,33.7748895,880,0,440.58419,333.3340997,11.63068596,3.767683426,142.5664993,524.0615661,697.5284994,895.657331
-84.39035884,33.77486668,881,55.05506812,506.6955325,431.2984512,57.06087424,53.25373745,55.38526889,522.8276474,754.5748357,966.452676
-84.39034517,33.77531717,882,38.04458296,542.7507085,442.3704156,38.04458296,31.27596179,33.30782299,572.7563,715.8159373,933.2036523
-84.39088462,33.77532858,883,11.6330572,510.6519015,394.4167208,12.16750108,55.79805259,82.21104787,572.3529904,684.4515092,895.798357
-84.38980572,33.77530575,884,0,577.4004665,490.7327374,0,13.17854905,9.209236197,577.4704279,749.2069432,971.7424642
-84.39087096,33.77577908,885,40.10031336,551.0021174,412.1776829,8.868800781,70.40535596,71.67137208,622.336959,645.3550511,862.724161
-84.38605695,33.77432479,886,164.5242821,821.2223393,824.3339575,306.9247287,156.2551525,222.0082323,637.9860861,1078.296161,1315.014728
-84.38604326,33.77477528,887,142.0460613,840.9780612,827.673633,276.6325976,133.3831735,185.7948788,675.8160077,1049.027638,1288.791843
-84.3865827,33.77478671,888,95.75097869,795.8838686,777.9238277,241.0633222,87.21524427,151.8762726,645.216987,1008.371606,1246.056201
-84.38712215,33.77479814,889,56.20868541,751.4107833,728.2082948,197.2872706,49.21307435,128.8916885,617.1569042,968.4496417,1203.880266
-84.38656902,33.77523721,890,85.22284472,819.3101374,784.6544787,206.4785382,77.34272508,115.3190529,686.2987619,979.2977858,1220.400236
-84.38602957,33.77522577,891,135.2042061,863.1813647,834.0028849,239.7156498,127.1474312,157.3271075,715.1421583,1020.191854,1264.003597
-84.38710847,33.77524864,892,35.2414833,776.1804778,735.3941051,172.3103358,28.23694348,82.7354165,659.9876322,938.5648523,1177.305558
-84.38709478,33.77569913,893,36.60658787,803.3019999,745.5063292,136.8984274,31.77877154,45.57664884,703.7646659,909.5683358,1152.288616
-84.38763423,33.77571056,894,0,762.549104,696.8878331,106.1610962,14.36794858,22.52534733,681.8081761,868.8347084,1108.801469
-84.38601587,33.77567626,895,136.5693107,887.6486001,843.228176,207.8282909,131.7233259,141.3644246,755.730995,992.7800734,1240.735981
-84.38927994,33.77484384,896,41.19801724,582.5515401,529.8817568,41.19801724,37.85758718,39.33338054,537.7670321,819.8904549,1042.045822
-84.3876616,33.77480957,897,43.80237191,707.6759132,678.5345677,148.8507535,41.06833158,122.5224812,591.9968991,929.5031581,1162.32497
-84.38820105,33.774821,898,43.44195736,664.8249627,628.9125523,101.9354037,40.54957499,82.73563,570.1210508,891.6599875,1121.459307
-84.38926627,33.77529433,899,0,614.1695741,539.3937842,0,12.1314474,8.841344516,586.4251112,784.365751,1011.285211
-84.38764792,33.77526006,900,0,733.9231343,686.2407222,130.8268191,8.92901575,72.52341967,636.5228659,898.3236579,1134.777519
-84.38818737,33.77527149,901,0,692.6977696,637.2190892,92.66237773,9.447686435,67.04213473,616.2296998,859.1081461,1092.882271
-84.38872682,33.77528291,902,6.534016411,652.6999562,588.2794314,42.66239729,0.283848507,17.19427414,599.4303354,821.0652952,1051.69544
-84.38871314,33.77573341,903,7.708408386,684.7300211,600.3320598,31.71692339,0.843318803,17.71512252,647.3158095,788.7696067,1023.613198
-84.38925259,33.77574483,904,0,648.1066538,552.5138434,0,29.52729386,30.94831495,635.2916191,750.4924416,982.0670136
-84.38817369,33.77572198,905,0,722.9579302,648.4794654,60.78637289,13.20773116,22.42682933,662.9027629,828.2970965,1065.885706
-84.38979205,33.77575625,906,0,613.3753073,505.118315,0,27.29053279,12.25234218,627.0351867,713.666811,941.3403733
-84.3903315,33.77576766,907,29.33256483,580.8754604,458.2766383,37.73809828,21.80411092,22.90926132,622.6964023,678.5290926,901.502822
-84.39085729,33.77622957,908,59.12807519,592.8248496,434.99004,19.16976689,60.80071437,62.02486258,672.3209276,607.8588778,831.3430456
-84.39031783,33.77621816,909,14.25314263,620.6885446,478.8980788,48.24908928,11.51531604,15.07605993,672.6454041,642.9704526,871.5042058
-84.38977837,33.77620674,910,0,651.2044506,523.8992315,25.02054717,37.77008228,28.43082499,676.6639902,679.9482264,912.6050295
-84.39030416,33.77666865,911,5.677398408,661.8853665,503.6558969,18.9767153,3.671192434,7.359539064,722.6014599,609.4425948,843.3506155
-84.39084362,33.77668006,912,49.49755783,635.8295929,462.1062947,53.23071759,11.14694104,57.06473193,722.3048962,572.2776326,801.8178731
-84.39138308,33.77669147,913,21.91713198,612.7530532,422.392226,8.864915262,12.53506288,99.92586946,723.7494716,537.1993123,761.2852165
-84.3897647,33.77665723,914,1.06571316,690.5832357,546.622628,17.38414022,13.02328222,16.16831871,726.3437105,648.3354564,885.758782
-84.39029049,33.77711914,915,0.05000333,704.2231232,531.9728895,24.4307977,7.164809348,0,772.5632014,578.2988413,817.2887743
-84.38655533,33.7756877,916,86.58794929,845.0485608,794.296369,169.0307233,81.7510487,92.36106177,728.496411,950.7699069,1196.284838
-84.38708109,33.77614962,917,36.18249664,832.5455375,758.3571583,98.35980226,33.03033184,38.63704002,748.3219462,881.5528413,1128.933008
-84.38654164,33.77613819,918,86.18097801,872.8946323,806.3700233,138.8704658,82.86956805,88.02011804,771.6268859,924.0044753,1173.804965
-84.38600218,33.77612676,919,136.1794594,914.1980126,854.6108175,184.1035879,132.569627,136.7191525,797.3897209,967.1779199,1219.076066
-84.38652795,33.77658868,920,89.6644385,902.6533155,821.3151083,122.4195199,83.13785306,84.03280267,815.5422009,899.2247354,1153.056276
-84.38706741,33.77660011,921,46.07412663,863.6955719,774.2295992,73.33085335,35.60092327,34.03810662,793.5280496,855.5444269,1107.343856
-84.38598849,33.77657725,922,137.6829616,942.6536878,868.7263908,165.9082136,132.5004886,134.0274987,839.9591641,943.5327144,1199.110976
-84.38705372,33.7770506,923,34.29691518,896.553406,792.9422204,77.96759988,33.54861025,49.22101852,839.2781396,831.7313994,1087.626358
-84.3859748,33.77702774,924,134.2946385,972.8483664,885.4442019,115.9725511,126.2563972,139.0811012,883.307663,921.9950312,1180.926676
-84.38651426,33.77703917,925,84.29577682,934.1418398,838.9781879,119.0952089,81.84360618,91.75801496,860.1221492,876.5990983,1134.13379
-84.39367745,33.77223215,926,0,82.67252611,234.2508916,107.3374482,36.18445646,42.90228331,323.4774238,846.7295415,1040.174919
-84.39421688,33.77224355,927,15.4711022,54.97071475,211.6218727,60.91294303,5.398500489,7.305991161,361.3539997,810.6737671,1021.488756
-84.39475631,33.77225495,928,7.393731813,64.8753604,198.5676949,29.99075639,2.107269416,8.92901804,401.8902618,776.1655731,1004.945122
-84.39420323,33.77269405,929,8.758591441,104.2101166,165.9199982,48.7357368,8.110105213,57.26008255,394.1698952,776.0827307,974.8608101
-84.39312436,33.77267125,930,11.60786639,153.2503918,229.583911,95.58927332,64.4331981,112.8154481,329.380885,848.5664043,1016.072223
-84.39366379,33.77268265,931,0,121.1309849,193.9564616,68.36229131,17.12481166,76.08418899,359.7649745,813.6602264,994.4235419
-84.39474267,33.77270544,932,2.907487139,109.7578303,149.7857142,32.77810725,7.363336631,29.08403102,431.6352345,739.9631377,957.5118889
-84.39472902,33.77315594,933,8.939030059,157.7490102,100.922799,10.53010155,34.03006599,34.91314506,464.8679047,705.4487178,910.3534132
-84.39418958,33.77314454,934,0,153.9406292,123.5923726,15.01947698,11.05275827,82.6448002,430.3058208,742.9953469,928.5838242
-84.39365014,33.77313314,935,4.862534996,165.8634511,159.2631086,25.00683971,13.3202728,118.7078952,399.0288586,777.8586402,949.1008904
-84.39582154,33.77272823,936,0,171.5250627,152.3609017,59.02141335,30.63173644,30.26356572,513.0176552,673.0731948,929.9354032
-84.39636098,33.77273962,937,0,213.5600151,165.9628053,47.50074841,21.78840556,80.25963716,555.9911725,642.8596782,919.9213404
-84.39528211,33.77271684,938,34.11554215,135.0326413,144.7963313,39.91877193,21.19757063,0,471.4319093,705.5398539,942.4990376
-84.39526846,33.77316733,939,9.377362786,176.2719012,94.80278077,17.89850519,13.22128158,10.67386207,502.0370885,669.2525186,894.5494706
-84.39634735,33.77319011,940,11.33197513,241.755763,116.6698521,97.09437529,4.065394333,80.44093939,582.1678255,602.8109273,870.7293449
-84.3958079,33.77317872,941,0,205.569492,104.9255091,67.89684404,2.020759332,31.5175133,541.2765538,634.9330468,881.3025438
-84.39633371,33.77364061,942,8.851757035,276.1952532,68.4109352,104.7774217,24.6788973,77.68628191,611.32035,564.3522503,821.6349016
-84.39525482,33.77361783,943,0,221.1554929,44.82362024,29.88127627,7.538770593,60.66071576,535.5692592,634.8317745,846.8371005
-84.39579427,33.77362922,944,0.388643737,245.1464562,61.68371379,76.42485718,8.842805062,67.28389742,572.515066,598.5419135,832.8316115
-84.39524118,33.77406832,945,0,267.8576506,0,63.80609251,9.547792918,110.6475694,571.5134509,601.6978715,799.4043997
-84.39257127,33.77311034,946,0,223.9120778,246.0570344,119.7905165,46.81535898,85.15519438,349.7797753,826.592487,996.4144035
-84.39149239,33.77308753,947,11.03748643,304.5694548,340.1814084,71.24637391,2.140322915,2.178325772,324.7579904,869.5592346,1051.117942
-84.39309705,33.77357224,948,0,232.7264928,182.2087532,62.60393368,36.41612124,151.7619324,416.0266263,761.8196137,928.0255392
-84.39201817,33.77354943,949,21.67620014,294.5972753,279.9631336,86.99053647,4.140466416,51.76531606,382.3611054,802.0269614,981.4646452
-84.39255761,33.77356083,950,0,260.7193655,230.8456041,78.24551538,30.94486042,101.7636242,396.4077249,780.581953,953.8112932
-84.39147873,33.77353802,951,0.817447087,332.5665673,329.0623563,115.8343792,6.420877207,1.767007915,374.5142795,825.9457054,1010.785442
-84.39254395,33.77401133,952,7.632304625,301.3512178,223.8354785,28.35200463,5.977668789,112.5205142,443.7705235,735.0926684,911.9595948
-84.39200451,33.77399992,953,15.11093402,331.0974532,273.7983982,46.17669446,4.235280186,70.61001135,431.2692988,757.8260306,940.8034499
-84.39146506,33.77398851,954,3.53263297,365.2923359,323.7727664,68.53522686,2.410210162,48.06954637,424.327867,783.0338129,971.3524033
-84.39199085,33.77445042,955,14.84801158,370.7606943,275.4391067,30.97120511,5.558235995,110.8581906,480.4023327,714.3901864,901.0823563
-84.39417594,33.77359504,956,1.536819573,203.8030575,89.55837948,4.421837302,30.54725325,103.1343475,468.9949814,707.1514587,882.7129987
-84.39471538,33.77360643,957,16.30282117,206.6947487,54.13908135,6.175652207,25.87039441,69.46455981,500.8945618,672.3400978,863.5147112
-84.39363649,33.77358364,958,5.157108441,212.9522325,134.5747619,18.56229609,29.46349419,146.4515695,440.4738621,743.6969572,904.2714303
-84.39416229,33.77404553,959,0,253.7196389,74.24686645,15.90332754,4.006117037,138.7194688,509.6562427,673.1153584,837.3150886
-84.3930834,33.77402273,960,15.53188099,277.4879986,173.8938757,15.53188099,6.429986293,159.1727317,461.3798294,715.1378676,884.9552084
-84.39470173,33.77405693,961,0,256.0482144,25.48245976,23.44453582,9.075664141,115.8953081,539.1554091,636.4450543,817.0507793
-84.39362284,33.77403413,962,16.26735804,261.1256829,123.9993492,7.296946456,3.378298882,173.3622208,483.5394672,698.1999056,860.0122902
-84.39414864,33.77449603,963,2.159531126,303.6636694,78.42547169,27.38067811,20.18033976,181.2442782,551.8538565,636.0794702,792.4713731
-84.39306974,33.77447323,964,9.72695003,323.7862849,176.3813463,9.72695003,6.100739248,180.6646708,507.6066785,668.9358829,842.650604
-84.39360919,33.77448463,965,1.00770272,309.878349,127.4057229,1.00770272,15.14936476,208.9518054,527.829148,650.7965534,816.4162289
-84.39632007,33.77409111,966,14.33287614,314.8361269,27.29953259,130.1974645,3.861379741,55.63207618,643.044138,527.8313279,772.6566062
-84.39578063,33.77407972,967,15.13980322,287.9839473,15.13980322,100.2643218,12.15447746,105.5494666,606.2727885,564.23831,784.5526195
-84.39630643,33.7745416,968,0,356.3141251,21.91562974,127.6646034,35.68902428,55.90654338,676.977811,493.6783963,723.8180369
-84.39522754,33.77451882,969,0,315.5720043,16.18258438,81.48141915,21.95153469,155.9016378,609.443039,565.7397181,752.3042695
-84.39576698,33.77453021,970,2.639148991,332.8253638,2.639148991,100.2725546,30.75330707,105.9040906,642.152542,531.073865,736.5033145
-84.39575334,33.77498071,971,34.71622175,378.9600134,52.63659841,57.02973705,32.95742264,106.3993392,679.8184172,495.0359079,688.7317705
-84.39521389,33.77496931,972,0,363.9006167,57.38596037,44.8188034,22.30806642,156.3968865,649.0100238,532.0550053,705.6033116
-84.3962928,33.7749921,973,0,399.7470758,57.20829816,97.20370319,25.78587437,56.40179201,712.8058289,460.4764615,675.1495168
-84.39627916,33.77544259,974,33.88472249,444.5623618,105.1916533,86.14707202,1.08284492,64.82110684,750.2568513,424.3343866,626.690665
-84.3957397,33.7754312,975,32.92118984,425.9679104,102.6340478,36.32619732,4.323354566,111.1775136,718.989759,461.60768,641.3000633
-84.39468809,33.77450742,976,10.89055458,305.6119386,31.9924938,42.86345123,38.77454065,164.4327212,579.2078628,602.5640274,771.0293739
-84.39305609,33.77492372,977,6.894329975,371.0465297,189.025176,11.31498601,0.297334126,211.9987924,554.4887134,623.320352,801.2234233
-84.39359554,33.77493512,978,0,358.9743168,143.5391313,0,28.54625834,249.5340745,573.0591616,603.8122222,773.5953582
-84.39467444,33.77495792,979,3.031166501,355.2979397,73.13967671,62.157375,31.67840648,206.3944337,620.705197,571.0556078,725.5347097
-84.39413499,33.77494652,980,5.627689128,353.6235188,102.3545175,13.98517789,7.559234137,226.8388982,595.2611797,587.9201801,748.2814956
-84.39304243,33.77537421,981,0,418.943309,212.2649519,10.19031331,7.753585758,249.4939933,601.8728491,578.4300364,760.7872604
-84.39412134,33.77539702,982,17.74375856,403.5933126,140.7207871,10.9642225,2.543879881,258.5274268,639.6319764,540.0955323,704.8684389
-84.39358189,33.77538562,983,0,408.2897611,173.0010834,0,40.50430177,282.7054034,619.0234211,557.3528913,731.6857917
-84.39466079,33.77540841,984,0,405.0612236,121.1416731,29.80336289,4.018555667,208.9922649,663.3763145,527.033322,680.6724135
-84.39464715,33.77585891,985,9.698935741,454.8764269,169.1551396,24.62398401,1.966367966,222.1252239,707.0087184,478.3483755,636.5761966
-84.3914514,33.77443901,986,2.115423386,401.5924048,325.1843517,20.58415868,5.241347561,98.0532815,474.1806954,740.2779268,932.9328877
-84.3925303,33.77446182,987,4.711567818,344.4568556,225.8064224,0,35.15489781,141.296252,491.6558458,690.2276993,870.9391785
-84.39251664,33.77491232,988,6.339242658,389.2152288,236.3420236,0,38.56364716,179.6340602,539.9246835,646.1171122,830.8870767
-84.39197719,33.77490091,989,14.12432881,412.6759763,284.5779104,13.24712108,4.711334714,156.8225212,529.6976444,671.600347,862.4312694
-84.39250298,33.77536281,990,10.62589332,435.1166088,255.310487,34.74101168,4.241025439,222.6480638,588.4826735,602.9227672,791.9669285
-84.39196353,33.7753514,991,16.09898817,456.223005,300.5170207,7.240629283,7.396553492,180.0174976,579.113795,628.8444608,825.0005915
-84.39142407,33.77533999,992,0,481.6143659,347.041085,8.14340784,11.37982507,131.1142727,573.963168,655.4046695,859.6745525
-84.39302878,33.77582471,993,12.97531989,467.2809273,243.6848425,21.48674598,3.86860503,267.6384909,649.6492281,534.4477082,721.5507863
-84.39194987,33.7758019,994,15.31526844,500.9764458,323.4754587,13.01518564,4.496271607,169.3378345,628.6222878,586.2132433,788.9640407
-84.39248932,33.7758133,995,0,481.8344447,281.9740013,17.66508409,17.04967545,218.3051603,637.2637211,560.1668811,754.3539602
-84.39520025,33.77541981,996,5.935564959,412.6277108,105.0250892,0.761522825,0.796060335,159.7469973,689.9327533,501.1024134,659.3863457
-84.3951866,33.7758703,997,3.318555342,461.6271186,154.1667612,37.61643407,0.868044723,176.5812886,731.9838777,468.9116194,613.7627167
-84.39572606,33.7758817,998,10.66646574,473.5890936,152.6314972,65.51603404,1.330557645,134.2471149,759.4336486,431.3962798,594.2895681
-84.39626552,33.77589309,999,4.078890973,435.1306597,154.4596338,79.55833071,15.18701362,99.3157803,789.0998265,391.2553791,578.4941738
-84.39625188,33.77634358,1000,8.876413549,405.3602216,204.0839852,31.68060464,3.987048077,143.267137,829.1391495,362.0799246,530.6315376
-84.39571242,33.77633219,1001,8.363840992,447.7952603,202.6289467,32.99792688,0.777646972,169.3639164,800.9573396,405.122019,547.8087351
-84.39517296,33.7763208,1002,12.37226716,491.6546359,203.7265598,7.842840518,8.171915317,204.5551266,774.9797355,419.441477,568.8751989
-84.39569878,33.77678269,1003,9.121364508,424.8515192,252.6263961,15.63613446,15.6962748,210.5848629,843.4013594,364.2882524,502.0047109
-84.39623824,33.77679408,1004,0,379.8619849,253.8558008,6.456158755,5.524543798,167.2220238,870.2097003,337.8209168,483.2019745
-84.39515932,33.77677129,1005,0,466.8058037,253.4593303,24.40913912,4.313133981,239.4545813,818.7715088,370.1137641,524.9126703
-84.39410769,33.77584751,1006,19.87611054,453.569764,184.7382812,16.28514385,0.445468777,269.255044,684.7789851,492.7029833,662.3849603
-84.39356823,33.77583611,1007,4.916086702,457.7537525,210.3693597,4.916086702,1.354117395,316.9756499,665.5698228,511.5616202,690.8119693
-84.39301512,33.7762752,1008,3.014922725,515.935494,280.5498086,0,41.45183285,257.8162085,697.7372806,491.4893013,683.7205706
-84.39409404,33.77629801,1009,0,503.550891,231.2014818,16.59150277,11.14526159,288.3749765,730.558315,445.8803377,621.0032998
-84.39355458,33.77628661,1010,14.14493833,507.3228428,252.1530491,12.84964991,1.228498758,305.1961484,712.5842983,466.635122,651.1984786
-84.3946335,33.7763094,1011,12.77465899,504.728177,215.2918534,3.733923071,21.41892541,244.9519615,751.4349746,429.9653638,593.4168632
-84.39461985,33.7767599,1012,1.246741918,509.3870167,262.8453977,24.2319112,0.924731718,267.885473,796.5222622,381.9990313,551.4144476
-84.39354093,33.7767371,1013,7.916370222,556.968972,296.4912356,22.60206234,2.159443769,294.0589617,759.9799835,422.8491254,613.1049992
