Row,Date,Time,Temp,RH
346,18-05-15,5:45:00,71.06,81.023
347,18-05-15,5:50:00,70.974,81.21
348,18-05-15,5:55:00,70.846,81.307
349,18-05-15,6:00:00,70.543,81.946
350,18-05-15,6:05:00,70.587,82.345
351,18-05-15,6:10:00,70.759,82
352,18-05-15,6:15:00,70.759,82.45
353,18-05-15,6:20:00,70.63,83.274
354,18-05-15,6:25:00,70.459,83.839
355,18-05-15,6:30:00,70.587,84.022
356,18-05-15,6:35:00,70.543,84.379
357,18-05-15,6:40:00,70.543,84.379
358,18-05-15,6:45:00,70.416,84.946
359,18-05-15,6:50:00,70.416,85.057
360,18-05-15,6:55:00,70.329,85.046
361,18-05-15,7:00:00,70.329,86.015
362,18-05-15,7:05:00,70.201,86.33
363,18-05-15,7:10:00,70.286,86.092
364,18-05-15,7:15:00,70.372,85.882
365,18-05-15,7:20:00,70.543,86.153
366,18-05-15,7:25:00,70.673,86.004
367,18-05-15,7:30:00,70.716,85.428
368,18-05-15,7:35:00,70.543,85.711
369,18-05-15,7:40:00,70.803,85.439
370,18-05-15,7:45:00,70.803,85.3
371,18-05-15,7:50:00,70.63,85.168
372,18-05-15,7:55:00,70.673,85.339
373,18-05-15,8:00:00,70.759,85.323
374,18-05-15,8:05:00,70.803,85.577
375,18-05-15,8:10:00,70.803,85.55
376,18-05-15,8:15:00,70.846,85.832
377,18-05-15,8:20:00,71.103,85.311
378,18-05-15,8:25:00,70.974,85.183
379,18-05-15,8:30:00,71.06,85.527
380,18-05-15,8:35:00,71.447,85.021
381,18-05-15,8:40:00,71.361,85.01
382,18-05-15,8:45:00,70.974,85.932
383,18-05-15,8:50:00,71.146,86.009
384,18-05-15,8:55:00,70.846,86.578
385,18-05-15,9:00:00,70.887,86.859
386,18-05-15,9:05:00,70.846,87.322
387,18-05-15,9:10:00,71.06,86.826
388,18-05-15,9:15:00,72.136,86.772
389,18-05-15,9:20:00,72.394,85.252
390,18-05-15,9:25:00,73.429,84.544
391,18-05-15,9:30:00,75.074,82.468
392,18-05-15,9:35:00,75.029,80.53
393,18-05-15,9:40:00,75.637,79.314
394,18-05-15,9:45:00,76.419,77.039
395,18-05-15,9:50:00,75.16,78.397
396,18-05-15,9:55:00,74.25,78.551
397,18-05-15,10:00:00,73.602,78.906
398,18-05-15,10:05:00,73.818,79.76
399,18-05-15,10:10:00,73.774,78.582
400,18-05-15,10:15:00,73.99,78.492
401,18-05-15,10:20:00,74.856,76.168
402,18-05-15,10:25:00,74.727,78.06
403,18-05-15,10:30:00,75.16,76.376
404,18-05-15,10:35:00,75.117,76.168
405,18-05-15,10:40:00,75.029,74.996
406,18-05-15,10:45:00,74.943,75.423
407,18-05-15,10:50:00,75.942,75.125
408,18-05-15,10:55:00,77.029,73.897
409,18-05-15,11:00:00,76.419,74.446
410,18-05-15,11:05:00,75.853,73.007
411,18-05-15,11:10:00,75.681,72.606
412,18-05-15,11:15:00,75.985,72.903
413,18-05-15,11:20:00,75.81,72.443
414,18-05-15,11:25:00,74.986,73.618
415,18-05-15,11:30:00,75.117,74.568
416,18-05-15,11:35:00,74.986,73.061
417,18-05-15,11:40:00,75.463,73.992
418,18-05-15,11:45:00,74.943,73.115
419,18-05-15,11:50:00,74.77,74.063
420,18-05-15,11:55:00,74.597,74.015
421,18-05-15,12:00:00,74.727,73.619
422,18-05-15,12:05:00,74.727,71.651
423,18-05-15,12:10:00,74.943,71.409
424,18-05-15,12:15:00,74.381,73.611
425,18-05-15,12:20:00,73.688,78.372
426,18-05-15,12:25:00,74.511,76.824
427,18-05-15,12:30:00,75.117,76.892
428,18-05-15,12:35:00,76.158,75.061
429,18-05-15,12:40:00,76.246,73.578
430,18-05-15,12:45:00,76.028,72.555
431,18-05-15,12:50:00,76.246,73.078
432,18-05-15,12:55:00,77.247,74.478
433,18-05-15,13:00:00,77.292,71.12
434,18-05-15,13:05:00,76.854,73.643
435,18-05-15,13:10:00,77.335,70.143
436,18-05-15,13:15:00,77.639,69.339
437,18-05-15,13:20:00,78.471,68.523
438,18-05-15,13:25:00,78.121,69.387
439,18-05-15,13:30:00,78.865,67.931
440,18-05-15,13:35:00,78.69,66.374
441,18-05-15,13:40:00,77.859,65.568
442,18-05-15,13:45:00,77.815,67.045
443,18-05-15,13:50:00,78.296,66.639
444,18-05-15,13:55:00,78.91,65.88
445,18-05-15,14:00:00,78.865,64.508
446,18-05-15,14:05:00,78.822,64.108
447,18-05-15,14:10:00,79.084,63.429
448,18-05-15,14:15:00,78.91,64.421
449,18-05-15,14:20:00,78.427,64.467
450,18-05-15,14:25:00,78.777,64.713
451,18-05-15,14:30:00,77.99,66.518
452,18-05-15,14:35:00,77.945,68.111
453,18-05-15,14:40:00,77.902,66.601
454,18-05-15,14:45:00,77.727,66.704
455,18-05-15,14:50:00,77.029,67.99
456,18-05-15,14:55:00,74.64,76.896
457,18-05-15,15:00:00,74.554,80.502
458,18-05-15,15:05:00,74.077,82.94
459,18-05-15,15:10:00,73.256,81.342
460,18-05-15,15:15:00,74.12,81.644
461,18-05-15,15:20:00,74.467,79.235
462,18-05-15,15:25:00,76.332,77.348
463,18-05-15,15:30:00,77.639,72.548
464,18-05-15,15:35:00,76.986,73.186
465,18-05-15,15:40:00,75.898,73.423
466,18-05-15,15:45:00,76.636,72.619
467,18-05-15,15:50:00,76.942,69.984
468,18-05-15,15:55:00,76.681,72.211
469,18-05-15,16:00:00,77.464,71.612
470,18-05-15,16:05:00,77.553,69.569
471,18-05-15,16:10:00,77.072,69.669
472,18-05-15,16:15:00,77.247,70.67
473,18-05-15,16:20:00,76.854,70.6
474,18-05-15,16:25:00,76.464,70.648
475,18-05-15,16:30:00,76.725,70.14
476,18-05-15,16:35:00,78.514,69.726
477,18-05-15,16:40:00,78.471,68.012
478,18-05-15,16:45:00,80.361,65.897
479,18-05-15,16:50:00,78.208,68.707
480,18-05-15,16:55:00,79.92,68.787
481,18-05-15,17:00:00,78.822,66.961
482,18-05-15,17:05:00,78.471,66.111
483,18-05-15,17:10:00,77.815,68.098
484,18-05-15,17:15:00,77.945,69.25
485,18-05-15,17:20:00,78.251,67.117
486,18-05-15,17:25:00,78.033,68.63
487,18-05-15,17:30:00,78.514,67.535
488,18-05-15,17:35:00,78.076,68.094
489,18-05-15,17:40:00,78.427,67.617
490,18-05-15,17:45:00,78.296,67.453
491,18-05-15,17:50:00,78.602,67.091
492,18-05-15,17:55:00,78.91,65.334
493,18-05-15,18:00:00,78.382,65.709
494,18-05-15,18:05:00,78.382,65.618
495,18-05-15,18:10:00,78.645,64.914
496,18-05-15,18:15:00,78.208,63.196
497,18-05-15,18:20:00,77.945,64.696
498,18-05-15,18:25:00,78.514,65.6
499,18-05-15,18:30:00,78.382,64.798
500,18-05-15,18:35:00,77.945,64.757
501,18-05-15,18:40:00,77.684,66.368
502,18-05-15,18:45:00,77.117,67.067
503,18-05-15,18:50:00,76.899,67.707
504,18-05-15,18:55:00,77.072,68.324
505,18-05-15,19:00:00,77.335,67.509
506,18-05-15,19:05:00,76.899,67.376
507,18-05-15,19:10:00,76.636,68.401
508,18-05-15,19:15:00,76.593,69.263
509,18-05-15,19:20:00,76.507,69.493
510,18-05-15,19:25:00,76.593,69.352
511,18-05-15,19:30:00,76.593,69.412
512,18-05-15,19:35:00,76.419,69.007
513,18-05-15,19:40:00,76.419,68.887
514,18-05-15,19:45:00,76.332,69.475
515,18-05-15,19:50:00,76.289,69.649
516,18-05-15,19:55:00,76.114,70.048
517,18-05-15,20:00:00,75.985,70.836
518,18-05-15,20:05:00,75.898,70.145
519,18-05-15,20:10:00,75.681,70.686
520,18-05-15,20:15:00,75.637,70.386
521,18-05-15,20:20:00,75.508,70.787
522,18-05-15,20:25:00,75.247,71.942
523,18-05-15,20:30:00,75.16,72.757
524,18-05-15,20:35:00,74.856,73.575
525,18-05-15,20:40:00,74.77,73.741
526,18-05-15,20:45:00,74.511,74.005
527,18-05-15,20:50:00,74.295,74.973
528,18-05-15,20:55:00,74.163,75.511
529,18-05-15,21:00:00,74.12,75.709
530,18-05-15,21:05:00,73.904,76.062
531,18-05-15,21:10:00,73.774,76.481
532,18-05-15,21:15:00,73.645,77.217
533,18-05-15,21:20:00,73.731,77.111
534,18-05-15,21:25:00,73.645,77.533
535,18-05-15,21:30:00,73.558,77.552
536,18-05-15,21:35:00,73.774,76.51
537,18-05-15,21:40:00,73.602,77.154
538,18-05-15,21:45:00,73.429,77.221
539,18-05-15,21:50:00,73.645,76.467
540,18-05-15,21:55:00,73.688,76.24
541,18-05-15,22:00:00,73.731,76.361
542,18-05-15,22:05:00,74.12,75.419
543,18-05-15,22:10:00,74.295,75.089
544,18-05-15,22:15:00,74.295,74.682
545,18-05-15,22:20:00,73.386,77.274
546,18-05-15,22:25:00,69.858,85.982
547,18-05-15,22:30:00,69.6,86.913
548,18-05-15,22:35:00,69.386,87.543
549,18-05-15,22:40:00,69.6,88.201
550,18-05-15,22:45:00,69.643,88.206
551,18-05-15,22:50:00,69.514,88.517
552,18-05-15,22:55:00,69.343,89.202
553,18-05-15,23:00:00,69.17,89.668
554,18-05-15,23:05:00,68.999,89.971
555,18-05-15,23:10:00,68.871,90.602
556,18-05-15,23:15:00,68.913,91.04
557,18-05-15,23:20:00,69.042,91.246
558,18-05-15,23:25:00,69.17,91.721
559,18-05-15,23:30:00,69.343,91.583
560,18-05-15,23:35:00,69.557,91.881
561,18-05-15,23:40:00,69.514,91.983
562,18-05-15,23:45:00,69.427,92.454
563,18-05-15,23:50:00,69.343,92.764
564,18-05-15,23:55:00,69.256,93.714
565,18-05-16,0:00:00,69.213,94.08
566,18-05-16,0:05:00,69.256,94.352
567,18-05-16,0:10:00,69.256,94.485
568,18-05-16,0:15:00,69.256,94.591
569,18-05-16,0:20:00,69.256,94.671
570,18-05-16,0:25:00,69.343,94.789
571,18-05-16,0:30:00,69.343,94.736
572,18-05-16,0:35:00,69.386,94.663
573,18-05-16,0:40:00,69.427,94.669
574,18-05-16,0:45:00,69.427,94.695
575,18-05-16,0:50:00,69.427,94.775
576,18-05-16,0:55:00,69.471,94.702
577,18-05-16,1:00:00,69.427,94.695
578,18-05-16,1:05:00,69.386,94.795
579,18-05-16,1:10:00,69.343,94.948
580,18-05-16,1:15:00,69.427,95.014
581,18-05-16,1:20:00,69.514,94.814
582,18-05-16,1:25:00,69.514,94.655
583,18-05-16,1:30:00,69.557,94.554
584,18-05-16,1:35:00,69.643,94.46
585,18-05-16,1:40:00,69.514,94.309
586,18-05-16,1:45:00,69.557,94.395
587,18-05-16,1:50:00,69.514,94.415
588,18-05-16,1:55:00,69.6,94.454
589,18-05-16,2:00:00,69.6,94.401
590,18-05-16,2:05:00,69.643,94.301
591,18-05-16,2:10:00,69.643,94.354
592,18-05-16,2:15:00,69.643,94.407
593,18-05-16,2:20:00,69.643,94.247
594,18-05-16,2:25:00,69.6,94.295
595,18-05-16,2:30:00,69.728,94.153
596,18-05-16,2:35:00,69.685,94.307
597,18-05-16,2:40:00,69.728,94.313
598,18-05-16,2:45:00,69.6,94.241
599,18-05-16,2:50:00,69.557,94.448
600,18-05-16,2:55:00,69.6,94.428
601,18-05-16,3:00:00,69.6,94.401
602,18-05-16,3:05:00,69.514,94.681
603,18-05-16,3:10:00,69.514,94.867
604,18-05-16,3:15:00,69.343,94.948
605,18-05-16,3:20:00,69.427,95.014
606,18-05-16,3:25:00,69.343,94.948
607,18-05-16,3:30:00,69.343,94.922
608,18-05-16,3:35:00,69.343,94.842
609,18-05-16,3:40:00,69.3,94.942
610,18-05-16,3:45:00,69.343,94.842
611,18-05-16,3:50:00,69.427,94.722
612,18-05-16,3:55:00,69.471,94.595
613,18-05-16,4:00:00,69.471,94.542
614,18-05-16,4:05:00,69.471,94.489
615,18-05-16,4:10:00,69.471,94.463
616,18-05-16,4:15:00,69.471,94.463
617,18-05-16,4:20:00,69.514,94.548
618,18-05-16,4:25:00,69.514,94.708
619,18-05-16,4:30:00,69.471,94.834
620,18-05-16,4:35:00,69.386,94.849
621,18-05-16,4:40:00,69.427,94.934
622,18-05-16,4:45:00,69.343,94.895
623,18-05-16,4:50:00,69.343,94.948
624,18-05-16,4:55:00,69.3,94.995
625,18-05-16,5:00:00,69.3,95.048
626,18-05-16,5:05:00,69.343,95.134
627,18-05-16,5:10:00,69.3,95.154
628,18-05-16,5:15:00,69.3,95.234
629,18-05-16,5:20:00,69.256,95.307
630,18-05-16,5:25:00,69.256,95.571
631,18-05-16,5:30:00,69.343,95.61
632,18-05-16,5:35:00,69.427,95.728
633,18-05-16,5:40:00,69.386,95.669
