Row,Date,Time,Temp. ,RH  
35334,18-09-10,6:15:19,72.653,88.987
35335,18-09-10,6:20:19,72.523,89.243
35336,18-09-10,6:25:19,72.653,89.534
35337,18-09-10,6:30:19,72.696,89.704
35338,18-09-10,6:35:19,72.523,90.063
35339,18-09-10,6:40:19,72.394,90.21
35340,18-09-10,6:45:19,72.264,90.356
35341,18-09-10,6:50:19,72.05,90.599
35342,18-09-10,6:55:19,72.05,90.816
35343,18-09-10,7:00:19,71.834,91.004
35344,18-09-10,7:05:19,71.661,91.198
35345,18-09-10,7:10:19,71.661,91.414
35346,18-09-10,7:15:19,71.748,91.534
35347,18-09-10,7:20:19,71.704,91.664
35348,18-09-10,7:25:19,71.834,91.817
35349,18-09-10,7:30:19,72.05,91.9
35350,18-09-10,7:35:19,72.136,91.912
35351,18-09-10,7:40:19,72.007,92.057
35352,18-09-10,7:45:19,72.093,92.122
35353,18-09-10,7:50:19,72.136,92.182
35354,18-09-10,7:55:19,72.221,92.248
35355,18-09-10,8:00:19,72.264,92.281
35356,18-09-10,8:05:19,72.523,92.317
35357,18-09-10,8:10:19,72.955,92.322
35358,18-09-10,8:15:19,73.472,92.15
35359,18-09-10,8:20:19,75.029,91.874
35360,18-09-10,8:25:19,76.289,90.897
35361,18-09-10,8:30:19,76.681,90.263
35362,18-09-10,8:35:19,77.029,89.731
35363,18-09-10,8:40:19,77.99,88.417
35364,18-09-10,8:45:19,79.216,87.459
35365,18-09-10,8:50:19,80.404,85.076
35366,18-09-10,8:55:19,80.404,81.281
35367,18-09-10,9:00:19,80.096,80.467
35368,18-09-10,9:05:19,80.272,79.072
35369,18-09-10,9:10:19,81.687,78.857
35370,18-09-10,9:15:19,83.021,75.459
35371,18-09-10,9:20:19,83.959,74.436
35372,18-09-10,9:25:19,83.467,73.61
35373,18-09-10,9:30:19,83.199,73.611
35374,18-09-10,9:35:19,83.199,73.314
35375,18-09-10,9:40:19,83.467,71.759
35376,18-09-10,9:45:19,82.175,71.805
35377,18-09-10,9:50:19,82.841,72.023
35378,18-09-10,9:55:19,82.441,72.071
35379,18-09-10,10:00:19,82.218,71.211
35380,18-09-10,10:05:19,83.154,71.517
35381,18-09-10,10:10:19,83.467,69.383
35382,18-09-10,10:15:19,82.13,69.309
35383,18-09-10,10:20:19,83.109,69.558
35384,18-09-10,10:25:19,83.914,69.034
35385,18-09-10,10:30:19,83.377,68.618
35386,18-09-10,10:35:19,83.422,69.559
35387,18-09-10,10:40:19,83.109,69.166
35388,18-09-10,10:45:19,83.779,68.506
35389,18-09-10,10:50:19,84.407,67.869
35390,18-09-10,10:55:19,85.622,67.286
35391,18-09-10,11:00:19,85.082,67.325
35392,18-09-10,11:05:19,84.272,68.069
35393,18-09-10,11:10:19,83.779,66.345
35394,18-09-10,11:15:19,83.064,67.161
35395,18-09-10,11:20:19,83.556,67.938
35396,18-09-10,11:25:19,83.646,68.462
35397,18-09-10,11:30:19,84.227,68.459
35398,18-09-10,11:35:19,84.722,66.955
35399,18-09-10,11:40:19,84.542,65.775
35400,18-09-10,11:45:19,85.849,64.175
35401,18-09-10,11:50:19,84.542,64.362
35402,18-09-10,11:55:19,83.959,66.026
35403,18-09-10,12:00:19,85.487,63.307
35404,18-09-10,12:05:19,86.256,62.073
35405,18-09-10,12:10:19,85.757,61.437
35406,18-09-10,12:15:19,85.082,62.775
35407,18-09-10,12:20:19,84.632,64.309
35408,18-09-10,12:25:19,86.664,63.569
35409,18-09-10,12:30:19,85.487,62.842
35410,18-09-10,12:35:19,85.532,63.311
35411,18-09-10,12:40:19,86.709,62.58
35412,18-09-10,12:45:19,85.667,62.921
35413,18-09-10,12:50:19,87.391,61.018
35414,18-09-10,12:55:19,87.62,57.829
35415,18-09-10,13:00:19,85.984,60.458
35416,18-09-10,13:05:19,87.073,61.053
35417,18-09-10,13:10:19,88.488,57.775
35418,18-09-10,13:15:19,88.351,57.605
35419,18-09-10,13:20:19,86.754,58.735
35420,18-09-10,13:25:19,83.736,63.826
35421,18-09-10,13:30:19,81.554,68.226
35422,18-09-10,13:35:19,79.216,74.721
35423,18-09-10,13:40:19,77.464,78.864
35424,18-09-10,13:45:19,78.121,79.833
35425,18-09-10,13:50:19,78.645,79.779
35426,18-09-10,13:55:19,79.48,79.53
35427,18-09-10,14:00:19,79.963,78.978
35428,18-09-10,14:05:19,80.361,78.153
35429,18-09-10,14:10:19,81.111,77.567
35430,18-09-10,14:15:19,83.736,76.216
35431,18-09-10,14:20:19,85.442,71.091
35432,18-09-10,14:25:19,85.577,69.382
35433,18-09-10,14:30:19,85.172,67.791
35434,18-09-10,14:35:19,85.217,67.003
35435,18-09-10,14:40:19,85.217,66.36
35436,18-09-10,14:45:19,84.767,67.935
35437,18-09-10,14:50:19,83.287,70.299
35438,18-09-10,14:55:19,82.175,72.759
35439,18-09-10,15:00:19,82.218,71.48
35440,18-09-10,15:05:19,82.575,71.278
35441,18-09-10,15:10:19,82.53,70.763
35442,18-09-10,15:15:19,81.509,72.749
35443,18-09-10,15:20:19,80.757,74.712
35444,18-09-10,15:25:19,81.154,74.223
35445,18-09-10,15:30:19,82.13,73.646
35446,18-09-10,15:35:19,83.646,70.967
35447,18-09-10,15:40:19,84.182,68.637
35448,18-09-10,15:45:19,83.959,68.584
35449,18-09-10,15:50:19,82.753,68.495
35450,18-09-10,15:55:19,82.665,69.031
35451,18-09-10,16:00:19,82.308,70.08
35452,18-09-10,16:05:19,82.53,70.193
35453,18-09-10,16:10:19,82.708,69.759
35454,18-09-10,16:15:19,84.272,68.918
35455,18-09-10,16:20:19,85.352,64.899
35456,18-09-10,16:25:19,86.074,64.535
35457,18-09-10,16:30:19,85.984,65.02
35458,18-09-10,16:35:19,86.799,63.798
35459,18-09-10,16:40:19,85.532,63.187
35460,18-09-10,16:45:19,84.9,63.625
35461,18-09-10,16:50:19,84.9,63.686
35462,18-09-10,16:55:19,84.362,64.284
35463,18-09-10,17:00:19,84.272,64.522
35464,18-09-10,17:05:19,84.094,65.764
35465,18-09-10,17:10:19,84.272,65.811
35466,18-09-10,17:15:19,84.272,65.689
35467,18-09-10,17:20:19,84.272,65.781
35468,18-09-10,17:25:19,84.767,65.797
35469,18-09-10,17:30:19,84.049,67.195
35470,18-09-10,17:35:19,84.812,68.486
35471,18-09-10,17:40:19,85.712,67.234
35472,18-09-10,17:45:19,86.891,63.93
35473,18-09-10,17:50:19,87.391,63.697
35474,18-09-10,17:55:19,88.214,61.653
35475,18-09-10,18:00:19,87.483,61.839
35476,18-09-10,18:05:19,86.119,63.767
35477,18-09-10,18:10:19,84.677,65.297
35478,18-09-10,18:15:19,84.9,65.717
35479,18-09-10,18:20:19,84.587,66.606
35480,18-09-10,18:25:19,84.137,67.082
35481,18-09-10,18:30:19,83.779,67.382
35482,18-09-10,18:35:19,83.691,67.86
35483,18-09-10,18:40:19,83.332,68.462
35484,18-09-10,18:45:19,83.332,68.734
35485,18-09-10,18:50:19,83.422,68.955
35486,18-09-10,18:55:19,83.332,69.067
35487,18-09-10,19:00:19,83.109,68.167
35488,18-09-10,19:05:19,82.798,69.135
35489,18-09-10,19:10:19,82.708,68.975
35490,18-09-10,19:15:19,82.798,69.165
35491,18-09-10,19:20:19,82.931,69.088
35492,18-09-10,19:25:19,82.53,69.862
35493,18-09-10,19:30:19,82.085,71.287
35494,18-09-10,19:35:19,81.73,71.31
35495,18-09-10,19:40:19,81.244,72.334
35496,18-09-10,19:45:19,80.935,73.133
35497,18-09-10,19:50:19,80.625,74.048
35498,18-09-10,19:55:19,80.449,74.737
35499,18-09-10,20:00:19,80.096,75.874
35500,18-09-10,20:05:19,79.7,76.971
35501,18-09-10,20:10:19,79.48,77.675
35502,18-09-10,20:15:19,79.435,77.175
35503,18-09-10,20:20:19,79.347,77.573
35504,18-09-10,20:25:19,78.865,78.215
35505,18-09-10,20:30:19,78.602,79.14
35506,18-09-10,20:35:19,78.382,79.864
35507,18-09-10,20:40:19,78.208,80.016
35508,18-09-10,20:45:19,78.121,80.523
35509,18-09-10,20:50:19,78.165,80.815
35510,18-09-10,20:55:19,78.033,81.029
35511,18-09-10,21:00:19,78.033,81.544
35512,18-09-10,21:05:19,77.945,82.019
35513,18-09-10,21:10:19,77.945,82.275
35514,18-09-10,21:15:19,78.033,82.2
35515,18-09-10,21:20:19,77.945,82.161
35516,18-09-10,21:25:19,77.639,82.039
35517,18-09-10,21:30:19,77.464,81.875
35518,18-09-10,21:35:19,77.509,81.481
35519,18-09-10,21:40:19,77.421,81.013
35520,18-09-10,21:45:19,77.292,80.855
35521,18-09-10,21:50:19,77.292,80.883
35522,18-09-10,21:55:19,77.292,80.912
35523,18-09-10,22:00:19,77.117,81.491
35524,18-09-10,22:05:19,76.942,82.24
35525,18-09-10,22:10:19,76.768,82.503
35526,18-09-10,22:15:19,76.681,82.691
35527,18-09-10,22:20:19,76.593,82.879
35528,18-09-10,22:25:19,76.507,82.982
35529,18-09-10,22:30:19,76.419,83.169
35530,18-09-10,22:35:19,76.375,83.277
35531,18-09-10,22:40:19,76.375,83.616
35532,18-09-10,22:45:19,76.419,83.622
35533,18-09-10,22:50:19,76.289,83.747
35534,18-09-10,22:55:19,76.246,83.826
35535,18-09-10,23:00:19,76.246,83.967
35536,18-09-10,23:05:19,76.203,84.103
35537,18-09-10,23:10:19,76.203,84.215
35538,18-09-10,23:15:19,76.114,84.261
35539,18-09-10,23:20:19,76.028,84.278
35540,18-09-10,23:25:19,75.985,84.301
35541,18-09-10,23:30:19,75.898,84.459
35542,18-09-10,23:35:19,75.81,84.505
35543,18-09-10,23:40:19,75.767,84.612
35544,18-09-10,23:45:19,75.81,84.561
35545,18-09-10,23:50:19,75.853,84.566
35546,18-09-10,23:55:19,75.898,84.628
35547,18-09-11,0:00:19,75.853,84.847
35548,18-09-11,0:05:19,75.81,84.898
35549,18-09-11,0:10:19,75.724,85.224
35550,18-09-11,0:15:19,75.637,85.353
35551,18-09-11,0:20:19,75.594,85.543
35552,18-09-11,0:25:19,75.594,85.851
35553,18-09-11,0:30:19,75.508,86.119
35554,18-09-11,0:35:19,75.42,86.248
35555,18-09-11,0:40:19,75.333,86.404
35556,18-09-11,0:45:19,75.29,86.594
35557,18-09-11,0:50:19,75.29,86.789
35558,18-09-11,0:55:19,75.16,86.939
35559,18-09-11,1:00:19,75.029,87.255
35560,18-09-11,1:05:19,75.074,87.538
35561,18-09-11,1:10:19,75.074,87.871
35562,18-09-11,1:15:19,74.899,87.904
35563,18-09-11,1:20:19,74.986,88.026
35564,18-09-11,1:25:19,74.727,87.964
35565,18-09-11,1:30:19,74.856,88.202
35566,18-09-11,1:35:19,75.029,88.363
35567,18-09-11,1:40:19,74.986,88.192
35568,18-09-11,1:45:19,74.683,88.097
35569,18-09-11,1:50:19,74.64,88.091
35570,18-09-11,1:55:19,74.381,88.085
35571,18-09-11,2:00:19,74.597,88.141
35572,18-09-11,2:05:19,74.727,87.992
35573,18-09-11,2:10:19,74.683,87.82
35574,18-09-11,2:15:19,74.467,87.709
35575,18-09-11,2:20:19,74.597,87.754
35576,18-09-11,2:25:19,74.511,87.659
35577,18-09-11,2:30:19,74.25,87.598
35578,18-09-11,2:35:19,74.206,87.703
35579,18-09-11,2:40:19,74.12,87.775
35580,18-09-11,2:45:19,74.295,87.963
35581,18-09-11,2:50:19,73.99,87.951
35582,18-09-11,2:55:19,73.947,88.111
35583,18-09-11,3:00:19,74.206,88.256
35584,18-09-11,3:05:19,74.424,88.367
35585,18-09-11,3:10:19,74.206,88.283
35586,18-09-11,3:15:19,74.077,88.597
35587,18-09-11,3:20:19,74.554,88.797
35588,18-09-11,3:25:19,74.338,88.796
35589,18-09-11,3:30:19,74.295,88.901
35590,18-09-11,3:35:19,74.25,88.95
35591,18-09-11,3:40:19,74.12,89.73
35592,18-09-11,3:45:19,73.818,89.744
35593,18-09-11,3:50:19,73.645,89.885
35594,18-09-11,3:55:19,73.688,90.11
35595,18-09-11,4:00:19,73.342,90.2
35596,18-09-11,4:05:19,73.558,90.448
35597,18-09-11,4:10:19,73.558,90.584
35598,18-09-11,4:15:19,73.645,90.76
35599,18-09-11,4:20:19,73.558,90.911
35600,18-09-11,4:25:19,73.731,91.153
35601,18-09-11,4:30:19,73.688,91.201
35602,18-09-11,4:35:19,73.774,91.485
35603,18-09-11,4:40:19,73.602,91.597
35604,18-09-11,4:45:19,73.472,91.743
35605,18-09-11,4:50:19,73.386,91.839
35606,18-09-11,4:55:19,73.342,91.915
35607,18-09-11,5:00:19,73.342,91.861
35608,18-09-11,5:05:19,73.17,91.783
35609,18-09-11,5:10:19,73.083,91.798
35610,18-09-11,5:15:19,72.869,91.796
35611,18-09-11,5:20:19,72.869,91.742
35612,18-09-11,5:25:19,72.783,91.784
35613,18-09-11,5:30:19,72.826,91.681
35614,18-09-11,5:35:19,72.912,91.639
35615,18-09-11,5:40:19,72.869,91.525
35616,18-09-11,5:45:19,72.955,91.374
35617,18-09-11,5:50:19,72.912,91.205
35618,18-09-11,5:55:19,72.955,91.129
35619,18-09-11,6:00:19,73.04,91.059
35620,18-09-11,6:05:19,72.955,91.02
35621,18-09-11,6:10:19,72.826,90.976
35622,18-09-11,6:15:19,72.696,91.067
35623,18-09-11,6:20:19,72.696,91.203
35624,18-09-11,6:25:19,72.567,91.212
35625,18-09-11,6:30:19,72.61,91.381
35626,18-09-11,6:35:19,72.61,91.435
35627,18-09-11,6:40:19,72.653,91.522
35628,18-09-11,6:45:19,72.696,91.582
35629,18-09-11,6:50:19,72.653,91.577
35630,18-09-11,6:55:19,72.61,91.706
35631,18-09-11,7:00:19,72.523,91.613
35632,18-09-11,7:05:19,72.61,91.679
35633,18-09-11,7:10:19,72.696,91.718
35634,18-09-11,7:15:19,72.61,91.815
35635,18-09-11,7:20:19,72.61,92.085
35636,18-09-11,7:25:19,72.739,92.265
35637,18-09-11,7:30:19,72.739,92.346
35638,18-09-11,7:35:19,72.61,92.491
35639,18-09-11,7:40:19,72.523,92.479
35640,18-09-11,7:45:19,72.523,92.56
35641,18-09-11,7:50:19,72.61,92.707
35642,18-09-11,7:55:19,72.653,92.713
35643,18-09-11,8:00:19,72.783,92.703
35644,18-09-11,8:05:19,72.997,92.706
35645,18-09-11,8:10:19,73.126,92.643
35646,18-09-11,8:15:19,73.386,92.571
35647,18-09-11,8:20:19,74.597,92.412
35648,18-09-11,8:25:19,76.768,91.837
35649,18-09-11,8:30:19,78.033,90.609
35650,18-09-11,8:35:19,78.033,89.615
35651,18-09-11,8:40:19,77.596,87.558
35652,18-09-11,8:45:19,76.725,86.972
35653,18-09-11,8:50:19,77.16,86.861
35654,18-09-11,8:55:19,78.382,86.625
35655,18-09-11,9:00:19,78.427,85.366
35656,18-09-11,9:05:19,78.033,84.386
35657,18-09-11,9:10:19,78.382,84.825
35658,18-09-11,9:15:19,77.99,84.55
35659,18-09-11,9:20:19,77.464,84.908
35660,18-09-11,9:25:19,77.421,85.156
35661,18-09-11,9:30:19,77.421,85.409
35662,18-09-11,9:35:19,79.612,84.836
35663,18-09-11,9:40:19,80.802,83.048
35664,18-09-11,9:45:19,80.008,82.466
35665,18-09-11,9:50:19,80.845,80.757
35666,18-09-11,9:55:19,82.353,79.718
35667,18-09-11,10:00:19,82.886,78.527
35668,18-09-11,10:05:19,82.798,77.347
35669,18-09-11,10:10:19,82.798,76.848
35670,18-09-11,10:15:19,81.909,77.54
35671,18-09-11,10:20:19,82.886,77.328
35672,18-09-11,10:25:19,82.665,76.04
35673,18-09-11,10:30:19,82.841,77.323
35674,18-09-11,10:35:19,84.722,75.022
35675,18-09-11,10:40:19,83.914,75.024
35676,18-09-11,10:45:19,83.154,75.06
35677,18-09-11,10:50:19,83.422,75.857
35678,18-09-11,10:55:19,84.407,73.74
35679,18-09-11,11:00:19,83.736,75.596
35680,18-09-11,11:05:19,83.287,74.393
35681,18-09-11,11:10:19,82.976,77.044
35682,18-09-11,11:15:19,84.542,75.062
35683,18-09-11,11:20:19,83.199,74.887
35684,18-09-11,11:25:19,83.691,74.021
35685,18-09-11,11:30:19,83.779,73.881
35686,18-09-11,11:35:19,84.094,72.991
35687,18-09-11,11:40:19,83.332,73.745
35688,18-09-11,11:45:19,85.622,71.2
35689,18-09-11,11:50:19,84.227,71.808
35690,18-09-11,11:55:19,84.632,71.579
35691,18-09-11,12:00:19,85.577,68.41
35692,18-09-11,12:05:19,84.857,69.764
35693,18-09-11,12:10:19,85.984,67.565
35694,18-09-11,12:15:19,87.62,66.159
35695,18-09-11,12:20:19,86.346,65.331
35696,18-09-11,12:25:19,84.677,67.378
35697,18-09-11,12:30:19,83.869,67.512
35698,18-09-11,12:35:19,83.779,68.02
35699,18-09-11,12:40:19,84.182,67.269
35700,18-09-11,12:45:19,84.497,67.025
35701,18-09-11,12:50:19,84.587,66.85
35702,18-09-11,12:55:19,86.119,66.569
35703,18-09-11,13:00:19,87.665,63.319
35704,18-09-11,13:05:19,89.132,62.11
35705,18-09-11,13:10:19,87.528,62.217
35706,18-09-11,13:15:19,86.572,62.94
35707,18-09-11,13:20:19,87.894,62.343
35708,18-09-11,13:25:19,87.71,61.265
35709,18-09-11,13:30:19,86.119,63.302
35710,18-09-11,13:35:19,87.757,62.175
35711,18-09-11,13:40:19,87.028,61.08
35712,18-09-11,13:45:19,86.709,61.895
35713,18-09-11,13:50:19,87.483,62.026
35714,18-09-11,13:55:19,86.074,61.434
35715,18-09-11,14:00:19,88.81,60.86
35716,18-09-11,14:05:19,87.985,59.941
35717,18-09-11,14:10:19,87.665,60.447
35718,18-09-11,14:15:19,87.436,60.333
35719,18-09-11,14:20:19,89.04,59.874
35720,18-09-11,14:25:19,90.055,57.141
35721,18-09-11,14:30:19,91.589,56.468
35722,18-09-11,14:35:19,90.147,56.352
35723,18-09-11,14:40:19,91.308,54.844
35724,18-09-11,14:45:19,90.379,56.179
35725,18-09-11,14:50:19,88.626,57.437
35726,18-09-11,14:55:19,88.443,58.814
35727,18-09-11,15:00:19,87.847,58.764
35728,18-09-11,15:05:19,90.471,56.665
35729,18-09-11,15:10:19,90.1,56.667
35730,18-09-11,15:15:19,89.177,57.038
35731,18-09-11,15:20:19,84.137,65.461
35732,18-09-11,15:25:19,83.556,68.514
35733,18-09-11,15:30:19,82.665,70.507
35734,18-09-11,15:35:19,80.978,73.375
35735,18-09-11,15:40:19,81.333,74.479
35736,18-09-11,15:45:19,80.449,76.118
35737,18-09-11,15:50:19,80.668,76.933
35738,18-09-11,15:55:19,81.066,76.48
35739,18-09-11,16:00:19,80.449,75.942
35740,18-09-11,16:05:19,80.625,75.903
35741,18-09-11,16:10:19,81.597,74.832
35742,18-09-11,16:15:19,80.845,75.369
35743,18-09-11,16:20:19,83.021,73.325
35744,18-09-11,16:25:19,83.154,72.325
35745,18-09-11,16:30:19,84.094,71.374
35746,18-09-11,16:35:19,83.422,70.945
35747,18-09-11,16:40:19,84.767,69.149
35748,18-09-11,16:45:19,83.869,68.878
35749,18-09-11,16:50:19,85.442,68.943
35750,18-09-11,16:55:19,84.767,67.447
35751,18-09-11,17:00:19,83.021,69.459
35752,18-09-11,17:05:19,82.798,69.858
35753,18-09-11,17:10:19,83.154,69.774
35754,18-09-11,17:15:19,83.869,70.509
35755,18-09-11,17:20:19,84.677,68.776
35756,18-09-11,17:25:19,84.272,65.167
35757,18-09-11,17:30:19,85.352,64.776
35758,18-09-11,17:35:19,86.891,63.992
35759,18-09-11,17:40:19,85.352,62.551
35760,18-09-11,17:45:19,85.442,62.993
35761,18-09-11,17:50:19,86.164,62.717
35762,18-09-11,17:55:19,86.437,61.559
35763,18-09-11,18:00:19,86.211,63.497
35764,18-09-11,18:05:19,86.211,62.721
35765,18-09-11,18:10:19,85.577,63.779
35766,18-09-11,18:15:19,85.352,63.604
35767,18-09-11,18:20:19,85.532,64.3
35768,18-09-11,18:25:19,85.894,63.715
35769,18-09-11,18:30:19,84.812,64.849
35770,18-09-11,18:35:19,84.632,65.998
35771,18-09-11,18:40:19,85.127,65.309
35772,18-09-11,18:45:19,84.542,66.296
35773,18-09-11,18:50:19,84.542,66.754
35774,18-09-11,18:55:19,84.677,66.767
35775,18-09-11,19:00:19,84.722,66.068
35776,18-09-11,19:05:19,84.362,68.321
35777,18-09-11,19:10:19,84.182,69.394
35778,18-09-11,19:15:19,84.094,69.385
35779,18-09-11,19:20:19,83.556,69.754
35780,18-09-11,19:25:19,82.753,70.305
35781,18-09-11,19:30:19,82.665,70.386
35782,18-09-11,19:35:19,82.62,69.901
35783,18-09-11,19:40:19,82.441,70.244
35784,18-09-11,19:45:19,82.263,70.676
35785,18-09-11,19:50:19,82.042,71.223
35786,18-09-11,19:55:19,81.952,71.841
35787,18-09-11,20:00:19,81.864,72.16
35788,18-09-11,20:05:19,81.687,72.231
35789,18-09-11,20:10:19,81.509,72.421
35790,18-09-11,20:15:19,81.421,72.62
35791,18-09-11,20:20:19,81.244,73.018
35792,18-09-11,20:25:19,81.154,73.631
35793,18-09-11,20:30:19,81.376,73.921
35794,18-09-11,20:35:19,81.333,74.094
35795,18-09-11,20:40:19,81.376,74.247
35796,18-09-11,20:45:19,81.597,74.123
35797,18-09-11,20:50:19,81.597,74.478
35798,18-09-11,20:55:19,81.597,74.714
35799,18-09-11,21:00:19,81.687,75.078
35800,18-09-11,21:05:19,81.73,75.26
35801,18-09-11,21:10:19,81.73,74.935
35802,18-09-11,21:15:19,81.597,74.773
35803,18-09-11,21:20:19,81.554,74.886
35804,18-09-11,21:25:19,81.421,75.108
35805,18-09-11,21:30:19,81.687,74.339
35806,18-09-11,21:35:19,81.775,73.371
35807,18-09-11,21:40:19,81.687,73.569
35808,18-09-11,21:45:19,81.687,73.806
35809,18-09-11,21:50:19,81.421,74.429
35810,18-09-11,21:55:19,81.111,75.133
35811,18-09-11,22:00:19,80.316,77.128
35812,18-09-11,22:05:19,79.48,79.27
35813,18-09-11,22:10:19,78.733,82.085
35814,18-09-11,22:15:19,78.339,83.091
35815,18-09-11,22:20:19,78.121,83.859
35816,18-09-11,22:25:19,77.99,84.211
35817,18-09-11,22:30:19,77.859,84.421
35818,18-09-11,22:35:19,77.77,84.212
35819,18-09-11,22:40:19,77.727,84.065
35820,18-09-11,22:45:19,77.684,83.975
35821,18-09-11,22:50:19,77.553,84.185
35822,18-09-11,22:55:19,77.421,84.254
35823,18-09-11,23:00:19,77.16,84.334
35824,18-09-11,23:05:19,77.117,84.554
35825,18-09-11,23:10:19,77.029,84.769
35826,18-09-11,23:15:19,76.986,84.989
35827,18-09-11,23:20:19,76.811,85.304
35828,18-09-11,23:25:19,76.811,85.613
35829,18-09-11,23:30:19,76.636,85.843
35830,18-09-11,23:35:19,76.593,86.006
35831,18-09-11,23:40:19,76.507,86.051
35832,18-09-11,23:45:19,76.55,86.196
35833,18-09-11,23:50:19,76.419,86.179
35834,18-09-11,23:55:19,76.332,86.196
35835,18-09-12,0:00:19,76.246,86.353
35836,18-09-12,0:05:19,76.114,86.504
35837,18-09-12,0:10:19,75.942,86.705
35838,18-09-12,0:15:19,75.898,86.811
35839,18-09-12,0:20:19,75.594,86.994
35840,18-09-12,0:25:19,75.985,87.1
35841,18-09-12,0:30:19,75.898,87.145
35842,18-09-12,0:35:19,75.985,87.212
35843,18-09-12,0:40:19,75.81,87.189
35844,18-09-12,0:45:19,75.898,87.339
35845,18-09-12,0:50:19,75.853,87.278
35846,18-09-12,0:55:19,75.853,87.334
35847,18-09-12,1:00:19,75.898,87.451
35848,18-09-12,1:05:19,75.724,87.595
35849,18-09-12,1:10:19,75.637,87.778
35850,18-09-12,1:15:19,75.463,87.866
35851,18-09-12,1:20:19,75.204,88.22
35852,18-09-12,1:25:19,75.204,88.496
35853,18-09-12,1:30:19,75.724,89.006
35854,18-09-12,1:35:19,76.028,88.494
35855,18-09-12,1:40:19,75.942,88.178
35856,18-09-12,1:45:19,75.724,88.122
35857,18-09-12,1:50:19,75.463,87.977
35858,18-09-12,1:55:19,75.42,87.999
35859,18-09-12,2:00:19,75.333,88.099
35860,18-09-12,2:05:19,75.376,88.298
35861,18-09-12,2:10:19,75.333,88.348
35862,18-09-12,2:15:19,75.204,88.496
35863,18-09-12,2:20:19,75.29,88.673
35864,18-09-12,2:25:19,75.29,88.729
35865,18-09-12,2:30:19,75.204,88.772
35866,18-09-12,2:35:19,75.247,88.833
35867,18-09-12,2:40:19,75.463,88.807
35868,18-09-12,2:45:19,75.463,88.751
35869,18-09-12,2:50:19,75.333,88.734
35870,18-09-12,2:55:19,75.42,88.773
35871,18-09-12,3:00:19,75.29,88.729
35872,18-09-12,3:05:19,75.333,88.845
35873,18-09-12,3:10:19,75.724,88.564
35874,18-09-12,3:15:19,75.637,88.608
35875,18-09-12,3:20:19,75.594,88.52
35876,18-09-12,3:25:19,75.463,88.53
35877,18-09-12,3:30:19,75.42,88.746
35878,18-09-12,3:35:19,75.508,88.923
35879,18-09-12,3:40:19,75.508,89.005
35880,18-09-12,3:45:19,75.074,89.086
35881,18-09-12,3:50:19,74.899,89.339
35882,18-09-12,3:55:19,74.813,89.492
35883,18-09-12,4:00:19,74.77,89.651
35884,18-09-12,4:05:19,74.856,89.8
35885,18-09-12,4:10:19,74.727,89.865
35886,18-09-12,4:15:19,74.424,89.934
35887,18-09-12,4:20:19,74.338,90.197
35888,18-09-12,4:25:19,74.727,90.358
35889,18-09-12,4:30:19,74.77,90.364
35890,18-09-12,4:35:19,74.77,90.474
35891,18-09-12,4:40:19,74.856,90.567
35892,18-09-12,4:45:19,75.074,90.843
35893,18-09-12,4:50:19,74.986,90.831
35894,18-09-12,4:55:19,74.813,91.026
35895,18-09-12,5:00:19,74.856,91.087
35896,18-09-12,5:05:19,74.683,91.2
35897,18-09-12,5:10:19,74.597,91.379
35898,18-09-12,5:15:19,74.511,91.585
35899,18-09-12,5:20:19,74.511,91.776
35900,18-09-12,5:25:19,74.338,91.997
35901,18-09-12,5:30:19,74.12,92.238
35902,18-09-12,5:35:19,73.947,92.377
35903,18-09-12,5:40:19,73.774,92.516
35904,18-09-12,5:45:19,73.731,92.672
35905,18-09-12,5:50:19,73.472,93.123
35906,18-09-12,5:55:19,73.299,93.584
35907,18-09-12,6:00:19,73.17,94.05
35908,18-09-12,6:05:19,73.299,94.175
35909,18-09-12,6:10:19,73.256,94.276
35910,18-09-12,6:15:19,73.386,94.348
35911,18-09-12,6:20:19,73.213,94.378
35912,18-09-12,6:25:19,73.386,94.456
35913,18-09-12,6:30:19,73.472,94.468
35914,18-09-12,6:35:19,73.472,94.468
35915,18-09-12,6:40:19,73.472,94.468
35916,18-09-12,6:45:19,73.342,94.503
35917,18-09-12,6:50:19,73.213,94.592
35918,18-09-12,6:55:19,73.213,94.565
35919,18-09-12,7:00:19,73.299,94.604
35920,18-09-12,7:05:19,73.386,94.617
35921,18-09-12,7:10:19,73.386,94.563
35922,18-09-12,7:15:19,73.515,94.474
35923,18-09-12,7:20:19,73.429,94.408
35924,18-09-12,7:25:19,73.429,94.354
35925,18-09-12,7:30:19,73.472,94.307
35926,18-09-12,7:35:19,73.558,94.212
35927,18-09-12,7:40:19,73.558,94.131
35928,18-09-12,7:45:19,73.558,94.05
35929,18-09-12,7:50:19,73.645,93.955
35930,18-09-12,7:55:19,73.774,93.892
35931,18-09-12,8:00:19,73.99,93.842
35932,18-09-12,8:05:19,74.12,93.671
35933,18-09-12,8:10:19,74.163,93.435
35934,18-09-12,8:15:19,74.25,93.231
35935,18-09-12,8:20:19,75.029,93.122
35936,18-09-12,8:25:19,74.943,92.785
35937,18-09-12,8:30:19,74.813,92.767
35938,18-09-12,8:35:19,75.247,92.284
35939,18-09-12,8:40:19,75.376,91.648
35940,18-09-12,8:45:19,75.853,91.413
