"Plot Title:  10635577"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635577, SEN S/N: 10635577, LBL:  10635577_T)","RH, % (LGR S/N: 10635577, SEN S/N: 10635577, LBL:  10635577_RH)","DewPt, °F (LGR S/N: 10635577, SEN S/N: 10635577)","Bad Battery (LGR S/N: 10635577, SEN S/N: 10635577)","Coupler Detached (LGR S/N: 10635577, SEN S/N: 10635577)","Good Battery (LGR S/N: 10635577, SEN S/N: 10635577)","Coupler Attached (LGR S/N: 10635577, SEN S/N: 10635577)","Stopped (LGR S/N: 10635577, SEN S/N: 10635577)","End Of File (LGR S/N: 10635577, SEN S/N: 10635577)"
395,02/28/19,13:40:00,60.647,94.177,58.467,,,,,,
396,02/28/19,13:50:00,62.362,93.847,60.093,,,,,,
397,02/28/19,14:00:00,62.406,92.855,59.873,,,,,,
398,02/28/19,14:10:00,62.319,91.893,59.529,,,,,,
399,02/28/19,14:20:00,62.834,89.837,59.477,,,,,,
400,02/28/19,14:30:00,63.176,89.241,59.652,,,,,,
401,02/28/19,14:40:00,63.176,87.329,59.108,,,,,,
402,02/28/19,14:50:00,62.919,87.024,58.766,,,,,,
403,02/28/19,15:00:00,62.406,88.278,58.617,,,,,,
404,02/28/19,15:10:00,62.490,88.773,58.840,,,,,,
405,02/28/19,15:20:00,62.661,87.801,58.735,,,,,,
406,02/28/19,15:30:00,62.661,87.774,58.726,,,,,,
407,02/28/19,15:40:00,63.133,87.917,59.234,,,,,,
408,02/28/19,15:50:00,63.005,86.927,58.824,,,,,,
409,02/28/19,16:00:00,63.518,86.343,59.160,,,,,,
410,02/28/19,16:10:00,65.316,84.138,60.276,,,,,,
411,02/28/19,16:20:00,65.145,83.813,60.008,,,,,,
412,02/28/19,16:30:00,63.518,84.789,58.701,,,,,,
413,02/28/19,16:40:00,63.862,85.543,59.263,,,,,,
414,02/28/19,16:50:00,63.862,85.489,59.247,,,,,,
415,02/28/19,17:00:00,63.219,86.114,58.798,,,,,,
416,02/28/19,17:10:00,63.347,86.999,59.182,,,,,,
417,02/28/19,17:20:00,63.561,87.109,59.425,,,,,,
418,02/28/19,17:30:00,63.604,86.952,59.423,,,,,,
419,02/28/19,17:40:00,63.433,87.444,59.394,,,,,,
420,02/28/19,17:50:00,63.775,87.597,59.778,,,,,,
421,02/28/19,18:00:00,63.775,87.001,59.605,,,,,,
422,02/28/19,18:10:00,63.176,87.437,59.139,,,,,,
423,02/28/19,18:20:00,62.577,88.247,58.777,,,,,,
424,02/28/19,18:30:00,62.148,88.459,58.413,,,,,,
425,02/28/19,18:40:00,62.148,89.209,58.624,,,,,,
426,02/28/19,18:50:00,61.934,89.448,58.476,,,,,,
427,02/28/19,19:00:00,61.977,90.120,58.707,,,,,,
428,02/28/19,19:10:00,61.891,90.109,58.618,,,,,,
429,02/28/19,19:20:00,61.590,90.679,58.476,,,,,,
430,02/28/19,19:30:00,60.775,90.991,57.751,,,,,,
431,02/28/19,19:40:00,60.861,91.452,57.961,,,,,,
432,02/28/19,19:50:00,61.333,91.597,58.469,,,,,,
433,02/28/19,20:00:00,60.948,91.781,58.134,,,,,,
434,02/28/19,20:10:00,60.904,92.275,58.224,,,,,,
435,02/28/19,20:20:00,60.604,92.785,58.060,,,,,,
436,02/28/19,20:30:00,60.003,92.962,57.508,,,,,,
437,02/28/19,20:40:00,59.959,93.479,57.601,,,,,,
438,02/28/19,20:50:00,59.959,93.974,57.729,,,,,,
439,02/28/19,21:00:00,59.916,94.228,57.753,,,,,,
440,02/28/19,21:10:00,59.916,94.800,57.900,,,,,,
441,02/28/19,21:20:00,60.174,94.967,58.201,,,,,,
442,02/28/19,21:30:00,60.390,95.179,58.469,,,,,,
443,02/28/19,21:40:00,60.346,95.277,58.451,,,,,,
444,02/28/19,21:50:00,60.260,95.420,58.402,,,,,,
445,02/28/19,22:00:00,60.046,95.647,58.244,,,,,,
446,02/28/19,22:10:00,60.003,95.796,58.239,,,,,,
447,02/28/19,22:20:00,59.916,96.041,58.215,,,,,,
448,02/28/19,22:30:00,59.616,96.100,57.929,,,,,,
449,02/28/19,22:40:00,59.486,96.313,57.853,,,,,,
450,02/28/19,22:50:00,59.315,96.133,57.636,,,,,,
451,02/28/19,23:00:00,59.745,96.428,58.141,,,,,,
452,02/28/19,23:10:00,59.572,96.377,57.956,,,,,,
453,02/28/19,23:20:00,59.358,96.474,57.765,,,,,,
454,02/28/19,23:30:00,59.788,96.640,58.237,,,,,,
455,02/28/19,23:40:00,59.873,96.704,58.339,,,,,,
456,02/28/19,23:50:00,60.003,96.698,58.467,,,,,,
457,03/01/19,00:00:00,60.260,96.762,58.741,,,,,,
458,03/01/19,00:10:00,60.260,96.787,58.748,,,,,,
459,03/01/19,00:20:00,60.174,96.775,58.658,,,,,,
460,03/01/19,00:30:00,60.132,96.768,58.613,,,,,,
461,03/01/19,00:40:00,60.217,96.858,58.721,,,,,,
462,03/01/19,00:50:00,60.346,96.877,58.856,,,,,,
463,03/01/19,01:00:00,60.260,96.890,58.773,,,,,,
464,03/01/19,01:10:00,60.260,96.916,58.779,,,,,,
465,03/01/19,01:20:00,60.346,96.980,58.881,,,,,,
466,03/01/19,01:30:00,60.517,97.006,59.059,,,,,,
467,03/01/19,01:40:00,60.733,97.089,59.295,,,,,,
468,03/01/19,01:50:00,60.904,97.037,59.455,,,,,,
469,03/01/19,02:00:00,60.861,97.082,59.423,,,,,,
470,03/01/19,02:10:00,60.904,97.114,59.473,,,,,,
471,03/01/19,02:20:00,60.904,97.166,59.486,,,,,,
472,03/01/19,02:30:00,61.075,97.268,59.684,,,,,,
473,03/01/19,02:40:00,61.032,97.442,59.684,,,,,,
474,03/01/19,02:50:00,60.948,97.686,59.659,,,,,,
475,03/01/19,03:00:00,60.861,97.776,59.596,,,,,,
476,03/01/19,03:10:00,60.818,97.872,59.576,,,,,,
477,03/01/19,03:20:00,60.775,97.916,59.544,,,,,,
478,03/01/19,03:30:00,60.733,98.064,59.538,,,,,,
479,03/01/19,03:40:00,60.733,98.115,59.551,,,,,,
480,03/01/19,03:50:00,60.818,98.230,59.664,,,,,,
481,03/01/19,04:00:00,60.775,98.224,59.621,,,,,,
482,03/01/19,04:10:00,60.818,98.332,59.689,,,,,,
483,03/01/19,04:20:00,60.775,98.300,59.639,,,,,,
484,03/01/19,04:30:00,60.818,98.332,59.689,,,,,,
485,03/01/19,04:40:00,60.948,98.352,59.824,,,,,,
486,03/01/19,04:50:00,61.032,98.365,59.913,,,,,,
487,03/01/19,05:00:00,61.119,98.301,59.985,,,,,,
488,03/01/19,05:10:00,61.248,98.243,60.098,,,,,,
489,03/01/19,05:20:00,61.376,98.212,60.220,,,,,,
490,03/01/19,05:30:00,61.547,98.160,60.379,,,,,,
491,03/01/19,05:40:00,61.506,98.077,60.316,,,,,,
492,03/01/19,05:50:00,61.506,97.975,60.291,,,,,,
493,03/01/19,06:00:00,61.547,97.930,60.323,,,,,,
494,03/01/19,06:10:00,61.547,97.827,60.296,,,,,,
495,03/01/19,06:20:00,61.506,97.666,60.213,,,,,,
496,03/01/19,06:30:00,61.290,97.686,60.004,,,,,,
497,03/01/19,06:40:00,61.290,97.609,59.985,,,,,,
498,03/01/19,06:50:00,61.032,97.442,59.684,,,,,,
499,03/01/19,07:00:00,60.861,97.442,59.513,,,,,,
500,03/01/19,07:10:00,60.861,97.314,59.481,,,,,,
501,03/01/19,07:20:00,60.948,97.326,59.571,,,,,,
502,03/01/19,07:30:00,61.032,97.133,59.608,,,,,,
503,03/01/19,07:40:00,61.290,96.991,59.830,,,,,,
504,03/01/19,07:50:00,61.462,96.682,59.923,,,,,,
505,03/01/19,08:00:00,61.506,96.275,59.864,,,,,,
506,03/01/19,08:10:00,61.462,95.958,59.740,,,,,,
507,03/01/19,08:20:00,61.506,95.912,59.772,,,,,,
508,03/01/19,08:30:00,61.720,95.684,59.927,,,,,,
509,03/01/19,08:40:00,61.804,95.281,59.911,,,,,,
510,03/01/19,08:50:00,61.720,94.852,59.713,,,,,,
511,03/01/19,09:00:00,61.720,94.696,59.673,,,,,,
512,03/01/19,09:10:00,61.720,94.513,59.626,,,,,,
513,03/01/19,09:20:00,61.547,94.280,59.394,,,,,,
514,03/01/19,09:30:00,61.547,94.149,59.360,,,,,,
515,03/01/19,09:40:00,61.720,94.017,59.497,,,,,,
516,03/01/19,09:50:00,61.891,93.859,59.626,,,,,,
517,03/01/19,10:00:00,62.019,93.037,59.538,,,,,,
518,03/01/19,10:10:00,62.148,92.608,59.551,,,,,,
519,03/01/19,10:20:00,62.276,92.257,59.585,,,,,,
520,03/01/19,10:30:00,62.447,92.202,59.742,,,,,,
521,03/01/19,10:40:00,62.276,91.993,59.515,,,,,,
522,03/01/19,10:50:00,62.490,92.022,59.736,,,,,,
523,03/01/19,11:00:00,62.490,91.626,59.628,,,,,,
524,03/01/19,11:10:00,62.919,91.367,59.983,,,,,,
525,03/01/19,11:20:00,63.005,90.447,59.817,,,,,,
526,03/01/19,11:30:00,63.604,89.164,60.053,,,,,,
527,03/01/19,11:40:00,63.176,88.999,59.583,,,,,,
528,03/01/19,11:50:00,63.347,89.398,59.864,,,,,,
529,03/01/19,12:00:00,63.090,89.283,59.578,,,,,,
530,03/01/19,12:10:00,63.090,89.711,59.698,,,,,,
531,03/01/19,12:20:00,63.775,89.375,60.283,,,,,,
532,03/01/19,12:30:00,64.845,88.711,61.156,,,,,,
533,03/01/19,12:40:00,64.074,87.095,59.929,,,,,,
534,03/01/19,12:50:00,63.775,87.435,59.731,,,,,,
535,03/01/19,13:00:00,64.332,86.422,59.986,,,,,,
536,03/01/19,13:10:00,64.589,85.363,59.927,,,,,,
537,03/01/19,13:20:00,65.316,85.538,60.697,,,,,,
538,03/01/19,13:30:00,64.974,83.488,59.742,,,,,,
539,03/01/19,13:40:00,65.230,84.952,60.436,,,,,,
540,03/01/19,13:50:00,64.760,84.563,59.857,,,,,,
541,03/01/19,14:00:00,65.145,84.171,60.118,,,,,,
542,03/01/19,14:10:00,65.530,82.201,59.891,,,,,,
543,03/01/19,14:20:00,65.829,83.374,60.548,,,,,,
544,03/01/19,14:30:00,66.130,81.355,60.211,,,,,,
545,03/01/19,14:40:00,65.273,81.641,59.464,,,,,,
546,03/01/19,14:50:00,69.129,78.501,62.215,,,,,,
547,03/01/19,15:00:00,66.857,79.676,60.386,,,,,,
548,03/01/19,15:10:00,66.814,79.136,60.168,,,,,,
549,03/01/19,15:20:00,66.686,78.980,59.992,,,,,,
550,03/01/19,15:30:00,67.071,79.166,60.429,,,,,,
551,03/01/19,15:40:00,67.627,78.270,60.676,,,,,,
552,03/01/19,15:50:00,68.484,75.715,60.643,,,,,,
553,03/01/19,16:00:00,68.443,74.935,60.330,,,,,,
554,03/01/19,16:10:00,68.571,75.036,60.490,,,,,,
555,03/01/19,16:20:00,67.885,75.075,59.839,,,,,,
556,03/01/19,16:30:00,67.456,75.228,59.477,,,,,,
557,03/01/19,16:40:00,67.671,75.022,59.614,,,,,,
558,03/01/19,16:50:00,68.785,74.512,60.516,,,,,,
559,03/01/19,17:00:00,67.413,75.137,59.405,,,,,,
560,03/01/19,17:10:00,67.028,75.753,59.243,,,,,,
561,03/01/19,17:20:00,66.814,76.528,59.299,,,,,,
562,03/01/19,17:30:00,66.643,77.589,59.490,,,,,,
563,03/01/19,17:40:00,66.600,77.811,59.522,,,,,,
564,03/01/19,17:50:00,66.344,78.007,59.337,,,,,,
565,03/01/19,18:00:00,66.173,78.553,59.351,,,,,,
566,03/01/19,18:10:00,65.788,79.550,59.299,,,,,,
567,03/01/19,18:20:00,65.745,79.937,59.383,,,,,,
568,03/01/19,18:30:00,65.701,79.932,59.340,,,,,,
569,03/01/19,18:40:00,65.658,79.591,59.187,,,,,,
570,03/01/19,18:50:00,65.444,79.818,59.052,,,,,,
571,03/01/19,19:00:00,65.102,80.281,58.865,,,,,,
572,03/01/19,19:10:00,65.059,80.276,58.822,,,,,,
573,03/01/19,19:20:00,64.760,80.910,58.730,,,,,,
574,03/01/19,19:30:00,64.845,80.641,58.728,,,,,,
575,03/01/19,19:40:00,64.717,80.933,58.696,,,,,,
576,03/01/19,19:50:00,64.247,80.932,58.235,,,,,,
577,03/01/19,20:00:00,63.648,82.523,58.141,,,,,,
578,03/01/19,20:10:00,62.406,84.100,57.400,,,,,,
579,03/01/19,20:20:00,62.105,84.718,57.288,,,,,,
580,03/01/19,20:30:00,62.148,84.914,57.389,,,,,,
581,03/01/19,20:40:00,62.019,84.653,57.186,,,,,,
582,03/01/19,20:50:00,61.891,84.636,57.054,,,,,,
583,03/01/19,21:00:00,61.804,84.516,56.934,,,,,,
584,03/01/19,21:10:00,61.804,83.778,56.714,,,,,,
585,03/01/19,21:20:00,61.633,83.702,56.521,,,,,,
586,03/01/19,21:30:00,61.419,83.976,56.394,,,,,,
587,03/01/19,21:40:00,61.333,84.074,56.338,,,,,,
588,03/01/19,21:50:00,61.205,84.276,56.271,,,,,,
589,03/01/19,22:00:00,60.948,84.570,56.106,,,,,,
590,03/01/19,22:10:00,60.818,84.799,56.046,,,,,,
591,03/01/19,22:20:00,60.561,84.929,55.830,,,,,,
592,03/01/19,22:30:00,60.517,84.978,55.801,,,,,,
593,03/01/19,22:40:00,60.474,85.081,55.791,,,,,,
594,03/01/19,22:50:00,60.217,85.455,55.645,,,,,,
595,03/01/19,23:00:00,60.046,85.595,55.517,,,,,,
596,03/01/19,23:10:00,60.003,85.373,55.409,,,,,,
597,03/01/19,23:20:00,59.959,85.557,55.420,,,,,,
598,03/01/19,23:30:00,59.358,85.938,54.937,,,,,,
599,03/01/19,23:40:00,58.755,86.774,54.581,,,,,,
600,03/01/19,23:50:00,59.056,87.029,54.950,,,,,,
601,03/02/19,00:00:00,59.142,87.040,55.040,,,,,,
602,03/02/19,00:10:00,59.099,86.443,54.828,,,,,,
603,03/02/19,00:20:00,58.498,87.115,54.423,,,,,,
604,03/02/19,00:30:00,58.368,87.446,54.388,,,,,,
605,03/02/19,00:40:00,57.936,88.003,54.117,,,,,,
606,03/02/19,00:50:00,57.807,88.358,54.088,,,,,,
607,03/02/19,01:00:00,57.376,88.460,53.688,,,,,,
608,03/02/19,01:10:00,57.376,88.141,53.600,,,,,,
609,03/02/19,01:20:00,57.247,88.283,53.510,,,,,,
610,03/02/19,01:30:00,57.031,88.440,53.341,,,,,,
611,03/02/19,01:40:00,56.815,88.437,53.125,,,,,,
612,03/02/19,01:50:00,56.728,88.584,53.080,,,,,,
613,03/02/19,02:00:00,56.685,88.923,53.130,,,,,,
614,03/02/19,02:10:00,56.556,88.985,53.019,,,,,,
615,03/02/19,02:20:00,56.556,89.856,53.254,,,,,,
616,03/02/19,02:30:00,56.340,90.352,53.172,,,,,,
617,03/02/19,02:40:00,55.949,90.482,52.821,,,,,,
618,03/02/19,02:50:00,55.342,90.921,52.333,,,,,,
619,03/02/19,03:00:00,54.734,91.097,51.775,,,,,,
620,03/02/19,03:10:00,54.473,91.529,51.629,,,,,,
621,03/02/19,03:20:00,53.951,91.170,51.015,,,,,,
622,03/02/19,03:30:00,53.690,91.315,50.794,,,,,,
623,03/02/19,03:40:00,53.515,90.979,50.533,,,,,,
624,03/02/19,03:50:00,53.427,91.097,50.477,,,,,,
625,03/02/19,04:00:00,53.253,90.916,50.256,,,,,,
626,03/02/19,04:10:00,53.253,90.942,50.263,,,,,,
627,03/02/19,04:20:00,52.992,90.802,49.966,,,,,,
628,03/02/19,04:30:00,52.509,91.150,49.579,,,,,,
629,03/02/19,04:40:00,52.423,91.500,49.581,,,,,,
630,03/02/19,04:50:00,52.291,91.352,49.413,,,,,,
631,03/02/19,05:00:00,52.029,91.548,49.201,,,,,,
632,03/02/19,05:10:00,51.764,91.485,48.924,,,,,,
633,03/02/19,05:20:00,51.678,91.834,48.925,,,,,,
634,03/02/19,05:30:00,51.852,91.885,49.113,,,,,,
635,03/02/19,05:40:00,51.809,91.517,48.976,,,,,,
636,03/02/19,05:50:00,51.678,91.602,48.866,,,,,,
637,03/02/19,06:00:00,51.544,91.532,48.717,,,,,,
638,03/02/19,06:10:00,51.721,91.660,48.925,,,,,,
639,03/02/19,06:20:00,51.852,91.730,49.073,,,,,,
640,03/02/19,06:30:00,51.678,91.550,48.853,,,,,,
641,03/02/19,06:40:00,51.544,91.557,48.724,,,,,,
642,03/02/19,06:50:00,51.148,91.527,48.322,,,,,,
643,03/02/19,07:00:00,50.886,91.413,48.031,,,,,,
644,03/02/19,07:10:00,50.886,91.180,47.971,,,,,,
645,03/02/19,07:20:00,50.841,90.553,47.764,,,,,,
646,03/02/19,07:30:00,50.709,89.652,47.399,,,,,,
647,03/02/19,07:40:00,50.533,89.602,47.212,,,,,,
648,03/02/19,07:50:00,50.752,88.563,47.156,,,,,,
649,03/02/19,08:00:00,50.886,88.477,47.264,,,,,,
650,03/02/19,08:10:00,50.445,88.887,46.936,,,,,,
651,03/02/19,08:20:00,51.017,89.200,47.586,,,,,,
652,03/02/19,08:30:00,51.370,88.097,47.642,,,,,,
653,03/02/19,08:40:00,51.282,88.531,47.671,,,,,,
654,03/02/19,08:50:00,51.325,88.851,47.799,,,,,,
655,03/02/19,09:00:00,51.984,87.996,48.223,,,,,,
656,03/02/19,09:10:00,52.029,87.634,48.169,,,,,,
657,03/02/19,09:20:00,51.370,87.861,47.577,,,,,,
658,03/02/19,09:30:00,52.992,86.281,48.749,,,,,,
659,03/02/19,09:40:00,52.772,85.881,48.423,,,,,,
660,03/02/19,09:50:00,54.473,82.611,49.161,,,,,,
661,03/02/19,10:00:00,53.602,81.851,48.083,,,,,,
662,03/02/19,10:10:00,55.125,81.224,49.390,,,,,,
663,03/02/19,10:20:00,56.251,81.363,50.536,,,,,,
664,03/02/19,10:30:00,56.251,80.267,50.203,,,,,,
665,03/02/19,10:40:00,57.074,78.213,50.367,,,,,,
666,03/02/19,10:50:00,57.549,79.045,51.093,,,,,,
667,03/02/19,11:00:00,57.333,76.236,49.984,,,,,,
668,03/02/19,11:10:00,58.712,77.151,51.624,,,,,,
669,03/02/19,11:20:00,58.712,73.999,50.581,,,,,,
670,03/02/19,11:30:00,59.014,74.796,51.141,,,,,,
671,03/02/19,11:40:00,59.745,72.635,51.112,,,,,,
672,03/02/19,11:50:00,59.315,73.924,51.139,,,,,,
673,03/02/19,12:00:00,59.702,72.144,50.900,,,,,,
674,03/02/19,12:10:00,61.290,72.574,52.583,,,,,,
675,03/02/19,12:20:00,61.205,70.726,51.845,,,,,,
676,03/02/19,12:30:00,61.590,71.400,52.459,,,,,,
677,03/02/19,12:40:00,61.376,71.032,52.120,,,,,,
678,03/02/19,12:50:00,62.620,71.481,53.479,,,,,,
679,03/02/19,13:00:00,61.891,70.654,52.480,,,,,,
680,03/02/19,13:10:00,62.276,71.819,53.269,,,,,,
681,03/02/19,13:20:00,62.062,71.595,52.983,,,,,,
682,03/02/19,13:30:00,61.633,71.204,52.430,,,,,,
683,03/02/19,13:40:00,61.462,72.134,52.596,,,,,,
684,03/02/19,13:50:00,61.376,72.325,52.579,,,,,,
685,03/02/19,14:00:00,61.633,71.693,52.605,,,,,,
686,03/02/19,14:10:00,61.462,71.646,52.423,,,,,,
687,03/02/19,14:20:00,62.962,71.575,53.843,,,,,,
688,03/02/19,14:30:00,62.919,71.340,53.719,,,,,,
689,03/02/19,14:40:00,62.875,70.208,53.267,,,,,,
690,03/02/19,14:50:00,63.946,68.952,53.832,,,,,,
691,03/02/19,15:00:00,64.161,68.770,53.969,,,,,,
692,03/02/19,15:10:00,64.803,68.279,54.399,,,,,,
693,03/02/19,15:20:00,65.017,68.828,54.811,,,,,,
694,03/02/19,15:30:00,64.760,68.245,54.345,,,,,,
695,03/02/19,15:40:00,65.059,68.305,54.655,,,,,,
696,03/02/19,15:50:00,65.059,68.715,54.810,,,,,,
697,03/02/19,16:00:00,65.658,67.278,54.837,,,,,,
698,03/02/19,16:10:00,65.230,67.353,54.455,,,,,,
699,03/02/19,16:20:00,66.173,66.887,55.175,,,,,,
700,03/02/19,16:30:00,67.285,65.782,55.803,,,,,,
701,03/02/19,16:40:00,66.558,67.456,55.765,,,,,,
702,03/02/19,16:50:00,66.301,67.489,55.531,,,,,,
703,03/02/19,17:00:00,66.515,67.245,55.641,,,,,,
704,03/02/19,17:10:00,66.472,66.887,55.461,,,,,,
705,03/02/19,17:20:00,64.632,68.905,54.471,,,,,,
706,03/02/19,17:30:00,64.546,69.859,54.745,,,,,,
707,03/02/19,17:40:00,63.990,71.280,54.729,,,,,,
708,03/02/19,17:50:00,63.732,71.686,54.628,,,,,,
709,03/02/19,18:00:00,63.732,72.234,54.822,,,,,,
710,03/02/19,18:10:00,63.048,73.309,54.540,,,,,,
711,03/02/19,18:20:00,62.875,74.148,54.664,,,,,,
712,03/02/19,18:30:00,62.748,74.903,54.799,,,,,,
713,03/02/19,18:40:00,62.704,75.182,54.851,,,,,,
714,03/02/19,18:50:00,62.577,75.735,54.914,,,,,,
715,03/02/19,19:00:00,62.276,76.380,54.838,,,,,,
716,03/02/19,19:10:00,62.233,76.545,54.851,,,,,,
717,03/02/19,19:20:00,62.148,77.409,55.053,,,,,,
718,03/02/19,19:30:00,61.804,77.846,54.862,,,,,,
719,03/02/19,19:40:00,61.761,78.486,55.027,,,,,,
720,03/02/19,19:50:00,61.677,79.035,55.119,,,,,,
721,03/02/19,20:00:00,61.506,79.683,55.159,,,,,,
722,03/02/19,20:10:00,61.462,79.901,55.184,,,,,,
723,03/02/19,20:20:00,61.376,80.279,55.220,,,,,,
724,03/02/19,20:30:00,61.290,80.546,55.220,,,,,,
725,03/02/19,20:40:00,61.032,79.070,54.502,,,,,,
726,03/02/19,20:50:00,60.604,78.434,53.881,,,,,,
727,03/02/19,21:00:00,60.303,78.621,53.647,,,,,,
728,03/02/19,21:10:00,60.046,78.675,53.413,,,,,,
729,03/02/19,21:20:00,60.174,78.690,53.542,,,,,,
730,03/02/19,21:30:00,60.132,78.740,53.517,,,,,,
731,03/02/19,21:40:00,60.003,79.004,53.476,,,,,,
732,03/02/19,21:50:00,59.616,76.358,52.245,,,,,,
733,03/02/19,22:00:00,59.315,75.874,51.793,,,,,,
734,03/02/19,22:10:00,59.142,75.432,51.478,,,,,,
735,03/02/19,22:20:00,58.885,75.374,51.208,,,,,,
736,03/02/19,22:30:00,58.755,75.894,51.255,,,,,,
737,03/02/19,22:40:00,58.411,76.248,51.037,,,,,,
738,03/02/19,22:50:00,58.282,76.401,50.961,,,,,,
739,03/02/19,23:00:00,58.195,76.083,50.774,,,,,,
740,03/02/19,23:10:00,58.066,76.321,50.725,,,,,,
741,03/02/19,23:20:00,58.023,76.708,50.810,,,,,,
742,03/02/19,23:30:00,57.979,76.898,50.830,,,,,,
743,03/02/19,23:40:00,57.765,77.487,50.808,,,,,,
744,03/02/19,23:50:00,57.463,77.897,50.646,,,,,,
745,03/03/19,00:00:00,57.074,78.240,50.374,,,,,,
746,03/03/19,00:10:00,56.642,78.715,50.103,,,,,,
747,03/03/19,00:20:00,56.556,78.954,50.094,,,,,,
748,03/03/19,00:30:00,55.949,80.066,49.845,,,,,,
749,03/03/19,00:40:00,55.647,80.988,49.829,,,,,,
750,03/03/19,00:50:00,56.035,80.981,50.209,,,,,,
751,03/03/19,01:00:00,56.035,80.625,50.101,,,,,,
752,03/03/19,01:10:00,56.079,80.520,50.112,,,,,,
753,03/03/19,01:20:00,56.295,80.574,50.338,,,,,,
754,03/03/19,01:30:00,56.295,80.629,50.356,,,,,,
755,03/03/19,01:40:00,56.208,80.893,50.351,,,,,,
756,03/03/19,01:50:00,55.863,81.206,50.106,,,,,,
757,03/03/19,02:00:00,55.299,81.627,49.681,,,,,,
758,03/03/19,02:10:00,55.256,82.383,49.863,,,,,,
759,03/03/19,02:20:00,55.038,82.627,49.721,,,,,,
760,03/03/19,02:30:00,54.820,83.033,49.627,,,,,,
761,03/03/19,02:40:00,54.473,83.422,49.399,,,,,,
762,03/03/19,02:50:00,54.212,83.766,49.242,,,,,,
763,03/03/19,03:00:00,54.037,84.335,49.233,,,,,,
764,03/03/19,03:10:00,53.951,84.807,49.282,,,,,,
765,03/03/19,03:20:00,54.037,85.032,49.433,,,,,,
766,03/03/19,03:30:00,54.082,85.626,49.644,,,,,,
767,03/03/19,03:40:00,54.212,85.803,49.822,,,,,,
768,03/03/19,03:50:00,54.255,85.836,49.874,,,,,,
769,03/03/19,04:00:00,54.037,85.834,49.658,,,,,,
770,03/03/19,04:10:00,53.951,85.796,49.563,,,,,,
771,03/03/19,04:20:00,53.820,85.965,49.480,,,,,,
772,03/03/19,04:30:00,53.472,86.185,49.197,,,,,,
773,03/03/19,04:40:00,52.992,86.573,48.830,,,,,,
774,03/03/19,04:50:00,53.166,86.994,49.120,,,,,,
775,03/03/19,05:00:00,53.472,86.398,49.257,,,,,,
776,03/03/19,05:10:00,53.253,86.263,49.003,,,,,,
777,03/03/19,05:20:00,52.992,86.441,48.794,,,,,,
778,03/03/19,05:30:00,53.209,86.257,48.960,,,,,,
779,03/03/19,05:40:00,53.078,86.293,48.839,,,,,,
780,03/03/19,05:50:00,53.341,86.991,49.291,,,,,,
781,03/03/19,06:00:00,53.384,86.705,49.255,,,,,,
782,03/03/19,06:10:00,53.253,86.210,48.988,,,,,,
783,03/03/19,06:20:00,53.209,85.565,48.765,,,,,,
784,03/03/19,06:30:00,53.078,85.228,48.542,,,,,,
785,03/03/19,06:40:00,52.992,84.843,48.348,,,,,,
786,03/03/19,06:50:00,53.121,83.842,48.191,,,,,,
787,03/03/19,07:00:00,53.298,83.757,48.339,,,,,,
788,03/03/19,07:10:00,53.298,83.945,48.393,,,,,,
789,03/03/19,07:20:00,53.078,84.105,48.223,,,,,,
790,03/03/19,07:30:00,53.078,84.239,48.261,,,,,,
791,03/03/19,07:40:00,53.253,84.154,48.409,,,,,,
792,03/03/19,07:50:00,53.384,83.822,48.443,,,,,,
793,03/03/19,08:00:00,53.645,83.532,48.618,,,,,,
794,03/03/19,08:10:00,54.037,83.528,49.001,,,,,,
795,03/03/19,08:20:00,54.952,83.266,49.824,,,,,,
796,03/03/19,08:30:00,55.558,82.530,50.205,,,,,,
797,03/03/19,08:40:00,56.340,82.301,50.902,,,,,,
798,03/03/19,08:50:00,56.383,82.143,50.896,,,,,,
799,03/03/19,09:00:00,57.204,80.218,51.118,,,,,,
800,03/03/19,09:10:00,57.247,80.058,51.111,,,,,,
801,03/03/19,09:20:00,57.204,80.218,51.118,,,,,,
802,03/03/19,09:30:00,57.636,81.643,51.976,,,,,,
803,03/03/19,09:40:00,57.247,82.333,51.802,,,,,,
804,03/03/19,09:50:00,58.411,82.860,53.103,,,,,,
805,03/03/19,10:00:00,58.195,82.259,52.713,,,,,,
806,03/03/19,10:10:00,59.056,82.038,53.490,,,,,,
807,03/03/19,10:20:00,59.873,79.544,53.521,,,,,,
808,03/03/19,10:30:00,59.659,80.266,53.535,,,,,,
809,03/03/19,10:40:00,60.433,79.888,54.174,,,,,,
810,03/03/19,10:50:00,60.003,80.418,53.920,,,,,,
811,03/03/19,11:00:00,59.916,80.491,53.857,,,,,,
812,03/03/19,11:10:00,60.003,81.302,54.192,,,,,,
813,03/03/19,11:20:00,60.390,82.038,54.797,,,,,,
814,03/03/19,11:30:00,60.690,81.441,54.909,,,,,,
815,03/03/19,11:40:00,61.205,81.670,55.485,,,,,,
816,03/03/19,11:50:00,61.590,80.472,55.490,,,,,,
817,03/03/19,12:00:00,61.376,81.387,55.566,,,,,,
818,03/03/19,12:10:00,61.248,81.371,55.434,,,,,,
819,03/03/19,12:20:00,61.032,82.007,55.420,,,,,,
820,03/03/19,12:30:00,60.991,82.634,55.567,,,,,,
